,demand,p1,p2,p3,p4,p5
2809,10.0,67,58,5,82,22
2810,10.0,29,75,65,28,92
2811,10.0,11,25,55,56,54
2812,10.0,3,62,22,4,72
2813,10.0,98,92,56,80,11
2814,10.0,1,34,57,67,36
2815,10.0,68,53,31,15,53
2816,10.0,20,71,42,24,10
2817,10.0,73,7,32,68,94
2818,10.0,31,84,46,75,56
2819,10.0,66,97,85,37,21
2820,10.0,26,5,20,28,16
2821,10.0,91,89,59,97,79
2822,10.0,37,59,64,83,76
2823,10.0,70,59,15,75,83
2824,10.0,30,86,68,51,85
2825,10.0,78,18,39,21,38
2826,10.0,93,60,9,65,19
2827,10.0,34,29,94,50,84
2828,10.0,37,98,51,3,60
2829,10.0,68,56,54,82,96
2830,10.0,72,94,60,78,61
2831,10.0,1,8,34,56,51
2832,10.0,17,31,79,75,5
2833,10.0,24,25,37,38,79
2834,10.0,39,8,42,5,71
2835,10.0,67,62,84,46,47
2836,10.0,65,66,68,68,1
2837,10.0,97,39,50,50,66
2838,10.0,18,12,30,57,92
2839,10.0,15,33,26,87,73
2840,10.0,66,87,38,93,78
2841,10.0,16,66,82,37,27
2842,10.0,77,48,70,10,3
2843,10.0,12,3,12,10,36
2844,10.0,23,94,6,68,70
2845,10.0,54,12,46,31,83
2846,10.0,18,51,18,43,36
2847,10.0,14,3,13,11,45
2848,10.0,8,58,85,23,79
2849,10.0,80,60,47,7,18
2850,10.0,51,63,91,96,32
2851,10.0,22,31,5,98,24
2852,10.0,67,83,19,10,49
2853,10.0,11,37,4,14,67
2854,10.0,3,78,85,36,25
2855,10.0,94,84,91,98,69
2856,10.0,4,74,1,7,66
2857,10.0,22,78,97,81,25
2858,10.0,9,71,89,48,51
2859,10.0,72,70,11,64,13
2860,10.0,55,97,6,20,16
2861,10.0,24,28,22,25,97
2862,10.0,94,21,29,37,69
2863,10.0,82,98,94,55,27
2864,10.0,89,11,82,71,41
2865,10.0,43,56,82,16,42
2866,10.0,95,81,13,86,4
2867,10.0,51,84,94,66,94
2868,10.0,41,85,44,31,87
2869,10.0,69,23,5,48,13
2870,10.0,7,9,42,15,15
2871,10.0,37,12,89,44,41
2872,10.0,16,82,35,44,88
2873,10.0,60,56,12,38,48
2874,10.0,88,55,42,89,35
2875,10.0,36,45,50,97,33
2876,10.0,96,47,93,45,14
2877,10.0,96,98,36,36,31
2878,10.0,10,97,24,2,20
2879,10.0,68,45,8,10,56
2880,10.0,98,48,34,90,36
2881,10.0,8,50,60,74,81
2882,10.0,47,68,84,78,43
2883,10.0,67,95,24,96,72
2884,10.0,40,56,73,44,96
2885,10.0,77,77,88,5,67
2886,10.0,41,15,8,49,29
2887,10.0,52,90,45,97,43
2888,10.0,26,36,67,51,56
2889,10.0,8,41,73,78,96
2890,10.0,72,88,23,81,55
2891,10.0,95,50,52,43,78
2892,10.0,4,53,21,73,33
2893,10.0,69,87,42,51,63
2894,10.0,22,89,47,84,7
2895,10.0,24,39,59,3,28
2896,10.0,44,47,40,35,12
2897,10.0,97,62,53,56,95
2898,10.0,16,92,77,23,93
2899,10.0,60,30,64,17,87
2900,10.0,66,66,91,66,63
2901,10.0,22,32,62,63,6
2902,10.0,87,6,25,40,39
2903,10.0,94,40,1,14,4
2904,10.0,35,80,12,15,67
2905,10.0,67,58,36,51,33
2906,10.0,52,66,18,82,64
2907,10.0,41,8,20,80,95
2908,10.0,68,35,61,35,57
2909,10.0,68,41,88,46,2
2910,10.0,60,53,19,62,29
2911,10.0,72,60,65,39,21
2912,10.0,33,96,27,47,84
2913,10.0,56,10,50,82,16
2914,10.0,54,68,78,74,56
2915,10.0,36,29,72,89,49
2916,10.0,16,60,67,93,79
2917,10.0,45,4,65,33,53
2918,10.0,29,85,83,89,47
2919,10.0,78,14,59,31,56
2920,10.0,75,42,80,77,60
2921,10.0,6,58,76,5,88
2922,10.0,3,91,3,54,22
2923,10.0,43,80,68,55,48
2924,10.0,71,7,76,64,91
2925,10.0,27,13,24,89,90
2926,10.0,3,58,35,72,10
2927,10.0,63,12,57,67,41
2928,10.0,30,95,74,51,23
2929,10.0,45,37,7,65,20
2930,10.0,22,94,52,13,38
2931,10.0,85,72,53,48,21
2932,10.0,39,97,2,52,35
2933,10.0,63,75,79,55,25
2934,10.0,67,52,95,22,6
2935,10.0,5,83,21,71,88
2936,10.0,26,46,11,19,52
2937,10.0,67,12,8,19,37
2938,10.0,43,77,89,58,63
2939,10.0,4,2,56,4,39
2940,10.0,75,90,31,15,27
2941,10.0,69,32,91,56,29
2942,10.0,68,17,44,14,62
2943,10.0,90,55,96,13,60
2944,10.0,63,93,38,49,34
2945,10.0,71,43,93,62,64
2946,10.0,27,76,65,79,61
2947,10.0,86,9,25,9,87
2948,10.0,8,21,34,67,3
2949,10.0,5,16,72,29,16
2950,10.0,40,46,59,23,60
2951,10.0,88,16,78,28,25
2952,10.0,17,5,74,21,24
2953,10.0,12,87,10,60,32
2954,10.0,28,56,65,87,95
2955,10.0,71,51,61,70,60
2956,10.0,95,48,98,76,3
2957,10.0,21,2,17,67,87
2958,10.0,47,49,43,11,30
2959,10.0,52,82,38,89,68
2960,10.0,79,91,91,82,50
2961,10.0,82,81,51,23,44
2962,10.0,35,12,4,41,29
2963,10.0,87,60,60,24,43
2964,10.0,19,67,21,42,75
2965,10.0,61,76,23,74,22
2966,10.0,31,18,97,9,67
2967,10.0,4,64,52,3,2
2968,10.0,30,54,51,5,16
2969,10.0,58,39,36,11,61
2970,10.0,72,33,19,64,21
2971,10.0,8,4,85,52,2
2972,10.0,38,70,42,23,56
2973,10.0,9,90,17,23,2
2974,10.0,43,66,74,31,1
2975,10.0,3,91,65,61,35
2976,10.0,56,95,57,18,86
2977,10.0,75,54,5,74,77
2978,10.0,93,84,63,52,8
2979,10.0,82,23,29,43,13
2980,10.0,32,95,43,78,97
2981,10.0,72,21,65,82,68
2982,10.0,5,53,96,27,78
2983,10.0,73,49,81,40,1
2984,10.0,8,18,28,91,80
2985,10.0,79,4,21,11,66
2986,10.0,54,19,4,69,91
2987,10.0,70,87,8,6,87
2988,10.0,11,8,47,16,4
2989,10.0,60,86,72,23,41
2990,10.0,15,18,28,4,58
2991,10.0,8,39,36,51,4
2992,10.0,34,80,84,63,31
2993,10.0,60,79,42,69,65
2994,10.0,55,48,63,84,35
2995,10.0,98,45,97,65,80
2996,10.0,27,28,28,86,19
2997,10.0,39,6,56,17,77
2998,10.0,29,34,14,80,12
2999,10.0,82,43,74,52,53
3000,10.0,60,74,74,78,92
3001,10.0,42,97,19,53,31
3002,10.0,2,10,2,18,12
3003,10.0,31,51,6,34,89
3004,10.0,74,7,30,29,5
3005,10.0,70,78,17,75,30
3006,10.0,67,31,46,5,21
3007,10.0,38,13,3,26,62
3008,10.0,76,24,22,88,75
3009,10.0,5,38,16,76,59
3010,10.0,81,35,21,77,8
3011,10.0,14,35,89,29,34
3012,10.0,5,23,22,11,66
3013,10.0,71,21,98,88,72
3014,10.0,74,75,10,4,86
3015,10.0,66,41,47,49,53
3016,10.0,46,24,56,30,34
3017,10.0,93,85,10,98,1
3018,10.0,46,94,40,46,70
3019,10.0,17,47,16,98,63
3020,10.0,21,88,62,13,37
3021,10.0,97,2,25,56,20
3022,10.0,79,90,1,16,98
3023,10.0,80,45,54,64,11
3024,10.0,5,11,42,64,83
3025,10.0,98,49,28,60,2
3026,10.0,46,55,90,69,87
3027,10.0,41,49,34,32,97
3028,10.0,11,87,28,65,15
3029,10.0,69,30,21,6,73
3030,10.0,16,94,47,16,28
3031,10.0,30,50,12,78,77
3032,10.0,48,7,66,53,13
3033,10.0,87,84,58,28,55
3034,10.0,5,60,84,45,29
3035,10.0,87,33,17,97,48
3036,10.0,87,19,97,91,23
3037,10.0,66,67,76,43,4
3038,10.0,5,29,8,60,31
3039,10.0,3,77,50,39,89
3040,10.0,30,50,13,27,74
3041,10.0,39,81,6,70,46
3042,10.0,6,95,58,10,82
3043,10.0,57,87,14,19,85
3044,10.0,76,6,81,8,97
3045,10.0,94,47,10,83,34
3046,10.0,68,92,36,67,67
3047,10.0,10,3,77,43,59
3048,10.0,90,78,92,15,65
3049,10.0,91,62,37,32,88
3050,10.0,73,34,67,68,4
3051,10.0,67,75,88,12,23
3052,10.0,76,56,29,63,53
3053,10.0,67,49,47,60,54
3054,10.0,17,64,3,2,82
3055,10.0,37,80,36,88,49
3056,10.0,76,16,88,97,72
3057,10.0,28,98,9,78,55
3058,10.0,67,70,44,14,8
3059,10.0,85,52,52,14,11
3060,10.0,8,85,25,40,54
3061,10.0,48,4,58,16,67
3062,10.0,31,8,18,3,45
3063,10.0,72,65,64,74,58
3064,10.0,46,63,35,26,15
3065,10.0,35,11,76,26,12
3066,10.0,87,42,47,40,93
3067,10.0,27,68,41,69,20
3068,10.0,33,9,58,45,23
3069,10.0,46,49,55,46,60
3070,10.0,13,94,10,74,1
3071,10.0,4,25,4,33,56
3072,10.0,84,12,76,49,33
3073,10.0,33,23,52,70,13
3074,10.0,76,28,88,68,47
3075,10.0,82,85,34,16,52
3076,10.0,72,34,3,11,29
3077,10.0,60,44,40,19,4
3078,10.0,16,37,67,59,53
3079,10.0,57,22,91,22,30
3080,10.0,73,82,52,74,68
3081,10.0,66,75,56,53,6
3082,10.0,68,59,88,87,96
3083,10.0,75,40,42,70,5
3084,10.0,57,48,18,1,71
3085,10.0,30,34,43,58,89
3086,10.0,33,33,71,60,39
3087,10.0,98,70,85,14,92
3088,10.0,77,28,85,76,97
3089,10.0,58,50,59,43,49
3090,10.0,88,41,25,82,2
3091,10.0,48,14,54,42,71
3092,10.0,89,77,41,43,37
3093,10.0,24,30,2,37,60
3094,10.0,48,18,83,93,20
3095,10.0,26,24,62,61,88
3096,10.0,47,41,60,18,16
3097,10.0,62,35,97,69,82
3098,10.0,97,36,47,16,90
3099,10.0,50,81,48,43,45
3100,10.0,83,77,26,80,66
3101,10.0,25,21,15,87,42
3102,10.0,49,70,47,16,24
3103,10.0,47,92,96,30,2
3104,10.0,54,15,85,40,45
3105,10.0,22,45,62,5,50
3106,10.0,38,23,27,12,31
3107,10.0,28,15,4,40,53
3108,10.0,35,79,4,39,43
3109,10.0,31,94,16,54,98
3110,10.0,27,35,76,85,30
3111,10.0,23,3,80,80,52
3112,10.0,80,22,17,68,14
3113,10.0,84,81,92,39,2
3114,10.0,45,4,38,28,35
3115,10.0,75,31,13,54,54
3116,10.0,63,19,29,50,59
3117,10.0,29,30,10,35,49
3118,10.0,7,46,37,1,88
3119,10.0,11,70,37,5,84
3120,10.0,86,84,50,19,97
3121,10.0,89,54,85,20,37
3122,10.0,70,67,69,20,71
3123,10.0,24,7,93,45,35
3124,10.0,66,88,68,23,98
3125,10.0,47,54,1,2,12
3126,10.0,74,4,64,89,34
3127,10.0,25,88,37,86,43
3128,10.0,73,94,98,76,57
3129,10.0,65,94,86,45,8
3130,10.0,43,58,9,65,32
3131,10.0,57,55,3,91,30
3132,10.0,31,84,29,69,40
3133,10.0,61,70,86,67,97
3134,10.0,35,54,22,41,35
3135,10.0,81,6,68,92,16
3136,10.0,92,17,60,96,23
3137,10.0,47,29,10,59,60
3138,10.0,33,93,7,33,1
3139,10.0,8,8,70,26,84
3140,10.0,24,63,27,82,6
3141,10.0,73,14,73,49,34
3142,10.0,38,66,88,43,3
3143,10.0,9,39,84,39,2
3144,10.0,38,45,34,63,54
3145,10.0,52,6,88,50,9
3146,10.0,71,93,66,76,90
3147,10.0,89,92,13,45,45
3148,10.0,13,85,2,32,50
3149,10.0,22,11,55,69,59
3150,10.0,77,81,67,12,76
3151,10.0,94,96,47,52,64
3152,10.0,41,35,40,98,41
3153,10.0,79,66,61,83,9
3154,10.0,94,33,97,83,8
3155,10.0,51,20,29,68,36
3156,10.0,62,96,78,74,78
3157,10.0,78,96,92,26,97
3158,10.0,43,58,5,69,15
3159,10.0,90,32,19,9,16
3160,10.0,80,8,71,89,30
3161,10.0,81,80,71,93,75
3162,10.0,17,97,44,19,9
3163,10.0,46,55,54,17,43
3164,10.0,98,51,98,39,18
3165,10.0,62,49,30,97,18
3166,10.0,50,31,62,47,56
3167,10.0,39,41,16,14,50
3168,10.0,17,20,98,34,49
3169,10.0,23,78,58,89,94
3170,10.0,94,36,37,82,10
3171,10.0,5,68,15,43,95
3172,10.0,56,47,81,18,38
3173,10.0,86,72,73,3,13
3174,10.0,93,40,43,22,20
3175,10.0,55,23,26,22,98
3176,10.0,80,96,72,90,43
3177,10.0,28,56,79,1,98
3178,10.0,96,8,3,34,33
3179,10.0,27,8,77,66,75
3180,10.0,75,25,39,73,91
3181,10.0,91,23,26,54,74
3182,10.0,23,48,10,60,11
3183,10.0,54,21,75,90,21
3184,10.0,76,38,51,82,41
3185,10.0,12,40,91,38,9
3186,10.0,75,88,77,1,60
3187,10.0,35,8,43,19,2
3188,10.0,97,51,8,28,34
3189,10.0,6,31,59,43,70
3190,10.0,8,72,87,64,65
3191,10.0,60,40,28,70,86
3192,10.0,57,88,4,46,43
3193,10.0,48,17,72,8,42
3194,10.0,75,46,10,93,81
3195,10.0,69,88,31,3,43
3196,10.0,58,11,71,52,64
3197,10.0,85,70,9,10,4
3198,10.0,64,7,63,76,75
3199,10.0,88,5,47,26,12
3200,10.0,74,63,84,8,4
3201,10.0,48,22,39,20,15
3202,10.0,65,7,88,3,88
3203,10.0,70,28,63,38,16
3204,10.0,94,85,48,51,71
3205,10.0,1,15,53,75,72
3206,10.0,63,47,78,7,31
3207,10.0,43,27,80,63,50
3208,10.0,62,8,82,2,19
3209,10.0,52,7,54,97,98
3210,10.0,74,71,88,50,61
3211,10.0,24,40,92,32,1
3212,10.0,5,69,97,56,29
3213,10.0,38,96,7,24,31
3214,10.0,26,95,37,98,18
3215,10.0,26,38,52,37,68
3216,10.0,7,14,2,73,84
3217,10.0,33,95,53,10,24
3218,10.0,71,53,29,11,20
3219,10.0,11,3,79,24,70
3220,10.0,14,22,65,57,35
3221,10.0,54,81,29,98,75
3222,10.0,13,72,29,63,12
3223,10.0,59,14,44,86,18
3224,10.0,34,47,33,31,95
3225,10.0,64,56,1,79,6
3226,10.0,67,47,77,69,91
3227,10.0,2,25,98,30,64
3228,10.0,41,27,14,65,82
3229,10.0,42,83,43,23,79
3230,10.0,77,69,82,92,67
3231,10.0,93,38,6,20,95
3232,10.0,57,44,34,46,90
3233,10.0,61,19,19,87,40
3234,10.0,65,19,13,67,85
3235,10.0,68,42,34,72,15
3236,10.0,9,68,52,51,36
3237,10.0,64,64,66,75,8
3238,10.0,24,25,70,82,80
3239,10.0,12,54,36,63,87
3240,10.0,62,63,71,9,86
3241,10.0,83,39,46,18,64
3242,10.0,23,77,9,42,25
3243,10.0,43,24,9,81,41
3244,10.0,84,76,68,76,1
3245,10.0,58,31,29,32,62
3246,10.0,69,81,39,57,46
3247,10.0,97,95,60,65,20
3248,10.0,84,97,64,35,77
3249,10.0,90,37,87,55,19
3250,10.0,34,40,96,51,56
3251,10.0,56,57,91,47,43
3252,10.0,20,90,30,83,86
3253,10.0,37,55,87,48,5
3254,10.0,2,65,5,68,14
3255,10.0,97,86,97,9,1
3256,10.0,96,34,26,13,40
3257,10.0,26,89,27,18,95
3258,10.0,28,65,20,70,35
3259,10.0,5,98,12,80,47
3260,10.0,4,12,41,75,41
3261,10.0,53,17,85,65,75
3262,10.0,63,49,2,86,47
3263,10.0,76,23,49,44,53
3264,10.0,21,9,63,53,18
3265,10.0,38,24,22,75,75
3266,10.0,75,20,96,92,7
3267,10.0,42,18,8,5,47
3268,10.0,66,17,39,40,79
3269,10.0,93,29,90,36,6
3270,10.0,66,45,2,29,59
3271,10.0,31,72,60,7,73
3272,10.0,56,8,83,21,89
3273,10.0,30,33,15,7,64
3274,10.0,82,97,70,86,85
3275,10.0,38,67,38,77,98
3276,10.0,5,77,10,25,34
3277,10.0,90,3,98,81,38
3278,10.0,31,14,33,22,24
3279,10.0,34,77,63,31,90
3280,10.0,13,30,40,46,56
3281,10.0,33,73,91,58,63
3282,10.0,52,64,87,77,94
3283,10.0,79,38,4,78,32
3284,10.0,61,17,47,90,60
3285,10.0,14,14,9,46,65
3286,10.0,7,33,23,89,88
3287,10.0,50,46,50,39,79
3288,10.0,46,44,79,4,1
3289,10.0,56,25,73,24,39
3290,10.0,73,89,57,95,29
3291,10.0,34,21,34,50,49
3292,10.0,47,76,86,86,67
3293,10.0,44,47,40,89,27
3294,10.0,39,48,72,12,63
3295,10.0,48,45,11,68,17
3296,10.0,81,50,21,36,26
3297,10.0,35,91,12,80,57
3298,10.0,21,71,40,11,6
3299,10.0,59,73,12,9,31
3300,10.0,63,74,64,37,27
3301,10.0,66,8,69,41,35
3302,10.0,13,48,84,33,74
3303,10.0,83,39,1,21,87
3304,10.0,87,97,51,66,92
3305,10.0,47,46,46,28,26
3306,10.0,46,96,3,3,57
3307,10.0,78,53,68,24,47
3308,10.0,55,72,19,69,36
3309,10.0,86,41,45,39,9
3310,10.0,39,93,52,91,60
3311,10.0,91,59,39,51,30
3312,10.0,37,50,12,11,4
3313,10.0,42,57,80,60,33
3314,10.0,76,61,37,28,68
3315,10.0,25,80,55,18,43
3316,10.0,37,84,68,9,52
3317,10.0,52,74,74,20,58
3318,10.0,56,65,78,41,49
3319,10.0,21,5,32,70,58
3320,10.0,55,51,71,53,82
3321,10.0,75,66,26,37,22
3322,10.0,57,67,59,98,91
3323,10.0,6,88,21,44,1
3324,10.0,20,4,5,53,65
3325,10.0,81,76,69,15,94
3326,10.0,85,39,96,71,41
3327,10.0,37,53,58,43,15
3328,10.0,35,9,64,15,50
3329,10.0,68,84,42,18,10
3330,10.0,34,70,77,33,49
3331,10.0,2,22,9,77,44
3332,10.0,9,2,20,39,25
3333,10.0,89,40,6,56,14
3334,10.0,36,84,83,54,92
3335,10.0,84,2,84,75,88
3336,10.0,37,31,28,9,95
3337,10.0,77,42,24,19,18
3338,10.0,9,94,32,15,45
3339,10.0,98,30,88,94,92
3340,10.0,25,59,90,57,57
3341,10.0,43,47,41,42,23
3342,10.0,83,65,79,40,18
3343,10.0,47,67,39,82,98
3344,10.0,48,73,35,86,39
3345,10.0,16,56,91,74,73
3346,10.0,2,50,33,43,66
3347,10.0,48,61,53,13,31
3348,10.0,1,90,76,2,89
3349,10.0,14,21,93,62,89
3350,10.0,86,57,46,14,42
3351,10.0,65,83,79,95,87
3352,10.0,5,74,66,37,24
3353,10.0,38,66,21,44,39
3354,10.0,62,1,69,57,62
3355,10.0,98,8,56,47,95
3356,10.0,51,81,6,77,44
3357,10.0,26,63,5,36,31
3358,10.0,32,57,5,9,48
3359,10.0,48,69,10,95,50
3360,10.0,33,36,40,25,79
3361,10.0,14,46,18,21,22
3362,10.0,11,47,90,31,36
3363,10.0,46,82,69,28,1
3364,10.0,51,19,44,49,79
3365,10.0,88,94,10,61,48
3366,10.0,13,21,91,7,65
3367,10.0,11,45,89,85,92
3368,10.0,92,49,15,40,31
3369,10.0,27,78,80,88,1
3370,10.0,79,72,13,7,37
3371,10.0,28,82,54,24,52
3372,10.0,23,15,80,18,65
3373,10.0,8,67,78,94,62
3374,10.0,26,39,25,12,8
3375,10.0,78,70,67,23,86
3376,10.0,45,81,77,72,34
3377,10.0,16,5,81,19,98
3378,10.0,71,70,70,93,58
3379,10.0,18,21,16,10,90
3380,10.0,47,90,8,27,24
3381,10.0,80,12,90,81,37
3382,10.0,83,11,90,55,96
3383,10.0,34,8,33,63,64
3384,10.0,17,61,34,90,80
3385,10.0,24,45,90,20,42
3386,10.0,78,6,78,95,43
3387,10.0,43,44,20,56,37
3388,10.0,8,53,37,58,69
3389,10.0,46,86,14,41,28
3390,10.0,84,70,59,15,61
3391,10.0,20,46,72,13,85
3392,10.0,3,8,63,98,80
3393,10.0,61,54,16,85,66
3394,10.0,15,20,26,67,50
3395,10.0,83,96,24,56,75
3396,10.0,25,83,51,8,10
3397,10.0,18,36,72,42,3
3398,10.0,51,20,84,93,73
3399,10.0,77,19,63,17,12
3400,10.0,17,81,49,24,37
3401,10.0,46,60,93,42,56
3402,10.0,58,93,92,4,64
3403,10.0,6,15,70,20,66
3404,10.0,20,60,14,1,41
3405,10.0,63,94,58,31,32
3406,10.0,58,17,44,7,5
3407,10.0,26,16,7,27,50
3408,10.0,39,89,24,71,16
3409,10.0,35,31,7,86,65
3410,10.0,72,24,71,72,29
3411,10.0,6,32,18,38,30
3412,10.0,22,42,76,22,52
3413,10.0,86,33,82,72,85
3414,10.0,21,21,87,98,35
3415,10.0,3,48,60,65,49
3416,10.0,25,62,98,37,42
3417,10.0,95,58,24,36,97
3418,10.0,43,26,31,28,4
3419,10.0,76,49,6,97,37
3420,10.0,46,10,13,98,58
3421,10.0,46,87,95,8,33
3422,10.0,48,28,18,70,82
3423,10.0,9,51,81,32,13
3424,10.0,69,51,77,47,3
3425,10.0,97,72,35,77,38
3426,10.0,7,4,59,71,34
3427,10.0,60,29,73,92,25
3428,10.0,58,77,83,69,33
3429,10.0,73,74,64,2,56
3430,10.0,40,78,87,14,30
3431,10.0,88,51,50,5,73
3432,10.0,35,80,96,49,89
3433,10.0,72,58,89,26,44
3434,10.0,43,72,42,89,8
3435,10.0,37,44,84,44,22
3436,10.0,46,33,95,68,77
3437,10.0,68,92,33,98,31
3438,10.0,36,71,97,47,38
3439,10.0,27,12,27,48,59
3440,10.0,25,30,1,19,58
3441,10.0,83,26,11,80,66
3442,10.0,24,47,30,76,20
3443,10.0,91,59,51,29,51
3444,10.0,57,51,54,38,60
3445,10.0,41,2,98,1,49
3446,10.0,22,85,34,72,62
3447,10.0,19,33,41,29,4
3448,10.0,17,63,94,42,88
3449,10.0,36,91,72,61,28
3450,10.0,85,44,16,71,51
3451,10.0,25,86,89,91,89
3452,10.0,82,15,77,56,49
3453,10.0,43,85,82,49,38
3454,10.0,29,71,85,14,83
3455,10.0,58,2,90,22,65
3456,10.0,24,6,32,41,79
3457,10.0,63,77,52,70,2
3458,10.0,83,52,85,70,48
3459,10.0,67,23,67,16,19
3460,10.0,98,57,60,18,24
3461,10.0,23,43,5,34,75
3462,10.0,55,24,45,89,15
3463,10.0,70,90,78,13,45
3464,10.0,65,39,77,90,87
3465,10.0,7,65,7,85,35
3466,10.0,13,35,52,30,98
3467,10.0,29,42,69,72,89
3468,10.0,35,11,63,80,23
3469,10.0,33,85,41,37,47
3470,10.0,71,33,32,67,17
3471,10.0,71,15,21,16,80
3472,10.0,47,71,91,75,84
3473,10.0,57,86,97,88,89
3474,10.0,83,39,85,61,14
3475,10.0,24,70,89,76,1
3476,10.0,28,17,29,58,30
3477,10.0,65,71,79,82,59
3478,10.0,43,20,78,2,89
3479,10.0,63,45,27,12,90
3480,10.0,97,31,12,51,31
3481,10.0,37,61,91,24,44
3482,10.0,40,33,78,98,2
3483,10.0,92,58,68,3,58
3484,10.0,71,58,26,7,16
3485,10.0,73,95,70,18,55
3486,10.0,9,20,74,80,32
3487,10.0,15,27,29,49,5
3488,10.0,16,26,57,30,42
3489,10.0,54,72,24,93,52
3490,10.0,52,3,52,72,34
3491,10.0,17,27,81,2,76
3492,10.0,66,30,88,29,20
3493,10.0,58,67,64,96,64
3494,10.0,55,64,33,86,18
3495,10.0,94,62,51,3,77
3496,10.0,98,91,20,34,65
3497,10.0,32,16,38,19,96
3498,10.0,36,44,63,25,57
3499,10.0,41,36,84,44,10
3500,10.0,82,96,70,26,52
3501,10.0,49,71,31,69,62
3502,10.0,5,74,34,57,60
3503,10.0,81,74,5,6,24
3504,10.0,35,11,67,39,90
3505,10.0,77,27,32,10,58
3506,10.0,16,85,33,32,31
3507,10.0,14,40,20,96,52
3508,10.0,31,30,11,10,58
3509,10.0,60,43,27,86,8
3510,10.0,12,92,26,88,49
3511,10.0,28,54,26,25,43
3512,10.0,96,36,58,38,53
3513,10.0,69,17,83,94,14
3514,10.0,77,93,25,18,62
3515,10.0,2,87,93,24,13
3516,10.0,41,43,43,15,33
3517,10.0,80,54,24,97,96
3518,10.0,97,46,97,13,91
3519,10.0,6,51,32,19,39
3520,10.0,32,5,47,59,21
3521,10.0,30,95,88,39,5
3522,10.0,35,91,1,79,95
3523,10.0,95,98,39,40,82
3524,10.0,37,87,68,20,16
3525,10.0,27,53,86,92,91
3526,10.0,93,9,20,8,32
3527,10.0,41,6,29,73,41
3528,10.0,5,86,93,1,47
3529,10.0,53,67,2,81,26
3530,10.0,87,69,27,48,88
3531,10.0,86,92,23,77,84
3532,10.0,49,65,25,1,84
3533,10.0,5,89,92,40,2
3534,10.0,37,95,92,40,83
3535,10.0,8,29,95,69,22
3536,10.0,28,45,19,92,37
3537,10.0,97,51,93,52,19
3538,10.0,19,30,12,38,10
3539,10.0,78,2,34,39,32
3540,10.0,27,46,5,95,1
3541,10.0,50,18,85,10,31
3542,10.0,28,41,98,1,55
3543,10.0,73,15,77,3,21
3544,10.0,96,62,37,17,74
3545,10.0,10,97,56,64,98
3546,10.0,71,78,74,40,47
3547,10.0,30,97,73,93,16
3548,10.0,35,51,41,61,80
3549,10.0,69,58,50,69,22
3550,10.0,12,52,22,81,81
3551,10.0,76,22,27,40,25
3552,10.0,76,68,2,36,88
3553,10.0,66,46,11,97,62
3554,10.0,45,92,85,3,63
3555,10.0,61,45,87,80,37
3556,10.0,94,84,49,36,83
3557,10.0,15,79,14,64,76
3558,10.0,2,33,83,34,10
3559,10.0,76,82,84,7,64
3560,10.0,6,33,39,73,96
3561,10.0,90,13,71,70,37
3562,10.0,55,42,62,35,79
3563,10.0,5,33,25,50,65
3564,10.0,65,64,9,33,7
3565,10.0,15,50,17,35,62
3566,10.0,62,17,63,9,20
3567,10.0,50,84,33,11,43
3568,10.0,9,47,52,28,76
3569,10.0,74,68,4,93,42
3570,10.0,3,73,66,57,65
3571,10.0,34,45,17,34,92
3572,10.0,70,37,38,82,79
3573,10.0,29,29,86,26,82
3574,10.0,20,27,69,20,51
3575,10.0,39,27,88,25,40
3576,10.0,46,67,65,9,52
3577,10.0,95,7,78,34,66
3578,10.0,55,63,29,15,55
3579,10.0,72,63,30,49,1
3580,10.0,34,15,42,9,29
3581,10.0,74,78,90,96,2
3582,10.0,59,49,11,83,25
3583,10.0,97,14,69,6,77
3584,10.0,13,29,84,80,95
3585,10.0,24,20,83,25,76
3586,10.0,12,59,80,33,83
3587,10.0,94,75,39,89,54
3588,10.0,63,62,44,13,58
3589,10.0,56,98,12,95,40
3590,10.0,89,74,3,30,75
3591,10.0,63,8,62,4,75
3592,10.0,52,93,79,58,38
3593,10.0,1,92,93,51,87
3594,10.0,66,25,32,12,88
3595,10.0,51,77,91,70,33
3596,10.0,31,65,37,95,37
3597,10.0,95,50,23,6,56
3598,10.0,70,47,76,30,49
3599,10.0,83,85,97,45,77
3600,10.0,51,65,61,9,75
3601,10.0,95,26,43,97,13
3602,10.0,89,39,50,90,67
3603,10.0,64,3,14,35,87
3604,10.0,40,74,84,11,37
3605,10.0,85,85,77,49,79
3606,10.0,30,20,48,11,27
3607,10.0,14,85,46,82,82
3608,10.0,86,64,5,50,74
3609,10.0,21,27,86,29,47
3610,10.0,65,35,63,8,91
3611,10.0,50,85,47,55,31
3612,10.0,15,79,3,74,81
3613,10.0,84,67,74,39,93
3614,10.0,88,29,18,77,41
3615,10.0,38,30,72,65,41
3616,10.0,72,43,2,66,37
3617,10.0,36,59,39,54,51
3618,10.0,17,77,10,1,3
3619,10.0,91,19,76,9,84
3620,10.0,65,66,59,2,8
3621,10.0,36,11,75,69,95
3622,10.0,59,25,92,59,9
3623,10.0,8,57,59,43,29
3624,10.0,46,47,76,22,86
3625,10.0,60,34,80,10,16
3626,10.0,84,77,19,47,81
3627,10.0,50,86,98,64,96
3628,10.0,91,44,95,85,94
3629,10.0,14,77,57,12,42
3630,10.0,66,86,2,40,87
