,demand,p1,p2,p3,p4,p5
11951,10.0,90,23,32,17,42
11952,10.0,43,15,29,36,96
11953,10.0,28,47,2,1,46
11954,10.0,32,27,28,81,58
11955,10.0,94,46,16,32,56
11956,10.0,7,80,77,43,2
11957,10.0,11,85,60,61,45
11958,10.0,19,73,89,98,90
11959,10.0,48,49,92,58,1
11960,10.0,91,53,16,21,11
11961,10.0,12,38,43,40,98
11962,10.0,46,61,9,11,43
11963,10.0,88,39,34,76,91
11964,10.0,52,66,54,26,13
11965,10.0,72,38,98,56,91
11966,10.0,55,72,57,98,72
11967,10.0,53,1,16,80,60
11968,10.0,93,17,44,56,12
11969,10.0,49,16,63,35,64
11970,10.0,7,79,60,47,98
11971,10.0,94,78,9,15,76
11972,10.0,44,96,41,25,62
11973,10.0,48,81,45,84,22
11974,10.0,71,1,57,95,26
11975,10.0,47,20,97,95,22
11976,10.0,89,70,46,3,10
11977,10.0,14,82,13,93,4
11978,10.0,49,94,59,51,43
11979,10.0,3,84,87,70,14
11980,10.0,76,15,55,24,76
11981,10.0,57,51,53,71,42
11982,10.0,29,58,73,92,64
11983,10.0,71,90,51,45,38
11984,10.0,85,14,61,7,82
11985,10.0,90,71,14,96,17
11986,10.0,21,16,5,88,30
11987,10.0,61,28,27,48,11
11988,10.0,37,10,52,46,71
11989,10.0,65,50,98,76,72
11990,10.0,90,91,67,18,36
11991,10.0,24,68,29,9,81
11992,10.0,26,85,42,45,43
11993,10.0,8,16,11,80,42
11994,10.0,38,42,2,5,64
11995,10.0,75,22,61,42,88
11996,10.0,98,84,12,51,36
11997,10.0,24,50,92,62,15
11998,10.0,89,68,46,55,35
11999,10.0,49,81,68,6,81
12000,10.0,11,59,31,58,42
12001,10.0,79,49,62,61,80
12002,10.0,64,10,90,2,27
12003,10.0,4,20,40,7,36
12004,10.0,85,98,66,79,72
12005,10.0,29,91,69,67,19
12006,10.0,56,54,56,61,98
12007,10.0,66,30,43,68,92
12008,10.0,49,45,61,45,6
12009,10.0,8,28,19,21,13
12010,10.0,18,42,76,23,5
12011,10.0,64,3,23,97,59
12012,10.0,91,40,95,48,26
12013,10.0,14,29,97,80,73
12014,10.0,85,57,39,90,39
12015,10.0,98,38,77,11,60
12016,10.0,65,42,14,73,75
12017,10.0,93,78,10,43,31
12018,10.0,94,25,63,34,67
12019,10.0,94,7,38,60,38
12020,10.0,65,33,28,7,74
12021,10.0,36,53,73,73,15
12022,10.0,38,25,64,53,42
12023,10.0,78,45,62,52,78
12024,10.0,84,58,42,56,21
12025,10.0,93,93,1,63,26
12026,10.0,30,25,29,85,67
12027,10.0,53,54,61,88,3
12028,10.0,39,62,71,37,78
12029,10.0,86,61,13,90,6
12030,10.0,89,54,28,43,6
12031,10.0,54,56,11,34,12
12032,10.0,15,62,98,76,18
12033,10.0,64,35,81,29,82
12034,10.0,7,32,91,25,47
12035,10.0,29,71,87,40,83
12036,10.0,18,74,12,47,5
12037,10.0,95,5,43,18,93
12038,10.0,63,72,31,6,23
12039,10.0,18,51,72,21,1
12040,10.0,82,90,18,78,40
12041,10.0,61,30,10,48,40
12042,10.0,27,76,36,55,82
12043,10.0,50,9,94,11,53
12044,10.0,13,56,89,68,30
12045,10.0,95,69,93,25,6
12046,10.0,46,27,20,16,36
12047,10.0,98,43,24,87,39
12048,10.0,90,29,66,84,22
12049,10.0,49,6,41,24,6
12050,10.0,17,76,47,47,77
12051,10.0,84,95,30,70,46
12052,10.0,37,55,66,4,53
12053,10.0,54,50,8,45,20
12054,10.0,57,95,40,60,28
12055,10.0,28,64,73,87,34
12056,10.0,64,25,14,68,51
12057,10.0,29,46,37,6,51
12058,10.0,14,25,12,92,60
12059,10.0,28,94,2,3,5
12060,10.0,72,89,33,59,5
12061,10.0,30,85,33,67,84
12062,10.0,39,80,53,40,16
12063,10.0,28,77,84,24,89
12064,10.0,29,75,35,8,70
12065,10.0,39,42,5,37,64
12066,10.0,13,33,82,76,97
12067,10.0,20,92,90,73,89
12068,10.0,40,70,12,74,57
12069,10.0,19,17,30,8,58
12070,10.0,65,54,29,86,56
12071,10.0,76,37,2,45,51
12072,10.0,34,42,19,93,17
12073,10.0,54,82,87,54,48
12074,10.0,86,26,64,20,71
12075,10.0,82,58,55,48,58
12076,10.0,32,39,74,6,11
12077,10.0,43,69,98,47,43
12078,10.0,95,35,14,18,6
12079,10.0,51,74,9,40,72
12080,10.0,84,29,41,65,58
12081,10.0,41,68,32,87,35
12082,10.0,26,66,51,97,30
12083,10.0,71,29,62,48,12
12084,10.0,69,18,61,89,7
12085,10.0,47,64,89,67,29
12086,10.0,84,80,63,22,40
12087,10.0,94,19,48,31,14
12088,10.0,51,20,51,26,2
12089,10.0,53,30,69,32,67
12090,10.0,2,54,61,19,81
12091,10.0,59,29,74,54,25
12092,10.0,86,9,13,30,69
12093,10.0,17,39,69,80,58
12094,10.0,1,87,78,75,67
12095,10.0,58,87,83,89,14
12096,10.0,13,86,63,88,69
12097,10.0,38,35,94,74,38
12098,10.0,59,84,63,82,41
12099,10.0,31,50,14,74,84
12100,10.0,52,56,83,20,44
12101,10.0,3,48,64,75,20
12102,10.0,27,96,23,25,89
12103,10.0,25,45,10,94,50
12104,10.0,15,50,9,97,85
12105,10.0,37,33,63,88,50
12106,10.0,32,22,14,17,45
12107,10.0,20,46,43,91,58
12108,10.0,89,53,16,27,39
12109,10.0,75,91,83,66,5
12110,10.0,42,65,97,69,59
12111,10.0,70,58,94,50,87
12112,10.0,85,91,38,33,20
12113,10.0,74,57,60,5,7
12114,10.0,93,33,19,12,71
12115,10.0,89,4,65,78,50
12116,10.0,4,19,48,16,42
12117,10.0,96,58,43,52,52
12118,10.0,12,6,92,33,4
12119,10.0,72,41,90,47,36
12120,10.0,71,22,88,97,24
12121,10.0,86,33,91,12,28
12122,10.0,94,84,80,60,19
12123,10.0,13,40,79,79,61
12124,10.0,11,45,21,69,75
12125,10.0,84,57,51,10,28
12126,10.0,65,66,32,61,90
12127,10.0,25,95,83,58,17
12128,10.0,38,68,38,70,58
12129,10.0,26,39,61,36,83
12130,10.0,63,75,48,41,20
12131,10.0,59,1,48,84,69
12132,10.0,80,49,36,86,27
12133,10.0,56,2,25,21,76
12134,10.0,44,90,76,70,40
12135,10.0,14,22,12,65,60
12136,10.0,48,16,53,84,26
12137,10.0,82,12,23,67,35
12138,10.0,9,13,51,90,70
12139,10.0,48,96,92,60,33
12140,10.0,7,37,22,39,95
12141,10.0,23,48,32,68,21
12142,10.0,81,86,41,98,22
12143,10.0,21,18,92,26,37
12144,10.0,45,36,81,66,48
12145,10.0,58,54,68,92,42
12146,10.0,23,47,12,34,54
12147,10.0,42,41,90,43,71
12148,10.0,95,38,82,43,57
12149,10.0,11,98,94,16,61
12150,10.0,83,16,35,2,24
12151,10.0,31,34,62,83,61
12152,10.0,40,55,68,11,48
12153,10.0,43,53,63,65,76
12154,10.0,32,54,58,85,63
12155,10.0,17,23,28,13,5
12156,10.0,61,90,14,13,53
12157,10.0,60,40,56,15,68
12158,10.0,52,65,89,2,57
12159,10.0,59,11,15,18,83
12160,10.0,63,5,36,51,50
12161,10.0,83,57,96,32,34
12162,10.0,50,11,70,77,43
12163,10.0,16,80,22,15,81
12164,10.0,85,42,48,11,93
12165,10.0,90,93,51,22,82
12166,10.0,2,78,50,97,36
12167,10.0,57,45,72,67,98
12168,10.0,84,11,83,92,4
12169,10.0,71,74,82,18,59
12170,10.0,10,92,91,1,82
12171,10.0,89,3,34,41,82
12172,10.0,84,56,50,25,34
12173,10.0,85,54,51,44,91
12174,10.0,21,74,2,4,44
12175,10.0,48,22,46,45,98
12176,10.0,80,52,41,2,84
12177,10.0,98,9,46,2,61
12178,10.0,37,39,91,74,15
12179,10.0,95,90,28,44,57
12180,10.0,67,59,77,58,59
12181,10.0,44,82,36,42,88
12182,10.0,81,60,88,54,56
12183,10.0,35,93,34,43,70
12184,10.0,11,7,7,87,70
12185,10.0,95,57,8,2,23
12186,10.0,45,57,97,31,21
12187,10.0,96,61,64,72,66
12188,10.0,52,58,82,89,27
12189,10.0,85,16,63,43,95
12190,10.0,70,16,58,96,7
12191,10.0,72,48,59,58,22
12192,10.0,59,25,86,49,19
12193,10.0,24,29,3,88,27
12194,10.0,45,64,88,68,60
12195,10.0,95,96,45,64,17
12196,10.0,26,37,48,19,23
12197,10.0,71,26,88,9,40
12198,10.0,18,52,57,3,53
12199,10.0,3,71,57,47,69
12200,10.0,95,25,30,48,86
12201,10.0,63,59,64,13,85
12202,10.0,79,85,89,19,11
12203,10.0,24,72,32,80,65
12204,10.0,36,4,73,8,42
12205,10.0,89,37,89,41,70
12206,10.0,80,96,31,73,46
12207,10.0,75,30,96,56,65
12208,10.0,42,44,20,66,94
12209,10.0,94,30,8,44,47
12210,10.0,19,1,85,96,50
12211,10.0,72,47,22,39,66
12212,10.0,56,20,67,87,39
12213,10.0,91,19,8,35,90
12214,10.0,85,32,2,28,70
12215,10.0,54,6,71,67,69
12216,10.0,41,38,14,14,71
12217,10.0,84,25,60,39,73
12218,10.0,70,70,50,42,14
12219,10.0,87,33,58,95,29
12220,10.0,90,1,48,74,74
12221,10.0,16,98,4,17,38
12222,10.0,49,31,8,21,59
12223,10.0,54,60,87,79,90
12224,10.0,53,10,42,14,95
12225,10.0,43,5,66,44,49
12226,10.0,70,68,24,67,49
12227,10.0,42,78,13,12,12
12228,10.0,96,8,60,80,85
12229,10.0,19,66,12,70,8
12230,10.0,83,59,68,2,48
12231,10.0,98,38,94,30,68
12232,10.0,54,80,35,59,71
12233,10.0,10,62,23,93,68
12234,10.0,23,57,76,72,95
12235,10.0,88,14,43,61,27
12236,10.0,27,33,43,12,73
12237,10.0,56,68,30,39,50
12238,10.0,18,42,21,43,62
12239,10.0,71,42,27,63,92
12240,10.0,10,31,3,37,56
12241,10.0,12,9,79,19,2
12242,10.0,55,76,97,75,65
12243,10.0,97,45,10,32,6
12244,10.0,95,96,37,21,87
12245,10.0,60,22,16,3,15
12246,10.0,41,76,68,3,16
12247,10.0,47,86,81,46,7
12248,10.0,6,71,2,58,14
12249,10.0,6,82,57,7,58
12250,10.0,46,59,89,9,57
12251,10.0,98,96,4,58,62
12252,10.0,69,32,41,16,88
12253,10.0,41,93,94,74,43
12254,10.0,40,78,93,11,41
12255,10.0,28,81,89,84,38
12256,10.0,93,73,57,36,38
12257,10.0,49,70,50,13,62
12258,10.0,79,92,13,21,40
12259,10.0,48,96,87,34,72
12260,10.0,8,58,66,1,25
12261,10.0,25,85,75,42,65
12262,10.0,17,27,8,78,59
12263,10.0,56,94,24,34,25
12264,10.0,73,97,31,2,89
12265,10.0,11,72,23,73,41
12266,10.0,92,87,88,47,49
12267,10.0,24,63,58,16,27
12268,10.0,34,17,16,12,32
12269,10.0,71,38,90,2,11
12270,10.0,23,65,77,26,31
12271,10.0,59,49,78,26,69
12272,10.0,19,71,81,5,75
12273,10.0,77,93,72,65,48
12274,10.0,5,46,20,20,2
12275,10.0,49,60,60,82,47
12276,10.0,87,17,29,83,49
12277,10.0,38,2,76,8,61
12278,10.0,6,56,96,23,31
12279,10.0,94,54,94,73,63
12280,10.0,75,94,28,17,98
12281,10.0,65,6,49,29,8
12282,10.0,86,46,64,52,18
12283,10.0,49,89,39,48,46
12284,10.0,23,34,25,96,81
12285,10.0,20,31,51,11,35
12286,10.0,93,79,98,27,12
12287,10.0,70,46,36,81,95
12288,10.0,95,12,63,26,7
12289,10.0,40,97,59,14,39
12290,10.0,68,55,94,57,38
12291,10.0,97,52,13,46,37
12292,10.0,20,82,23,60,25
12293,10.0,90,9,20,2,17
12294,10.0,91,41,83,52,76
12295,10.0,85,19,78,26,56
12296,10.0,44,92,59,10,60
12297,10.0,51,59,17,70,82
12298,10.0,89,15,31,21,47
12299,10.0,16,59,30,32,8
12300,10.0,78,54,36,37,44
12301,10.0,76,96,19,17,14
12302,10.0,42,46,88,49,29
12303,10.0,52,76,66,54,84
12304,10.0,76,38,77,38,42
12305,10.0,29,24,94,85,6
12306,10.0,23,44,25,35,24
12307,10.0,73,62,40,66,73
12308,10.0,38,93,24,74,40
12309,10.0,47,24,54,96,83
12310,10.0,23,46,17,28,85
12311,10.0,61,78,74,41,86
12312,10.0,1,38,67,24,2
12313,10.0,16,41,25,60,68
12314,10.0,56,33,30,81,3
12315,10.0,70,23,45,37,58
12316,10.0,20,73,20,45,97
12317,10.0,69,35,89,60,30
12318,10.0,43,64,84,84,23
12319,10.0,56,53,47,68,97
12320,10.0,36,59,41,13,56
12321,10.0,78,63,32,27,9
12322,10.0,40,92,2,98,24
12323,10.0,96,88,20,55,51
12324,10.0,20,81,98,64,46
12325,10.0,17,35,10,29,80
12326,10.0,11,20,52,46,33
12327,10.0,27,15,25,77,26
12328,10.0,57,60,67,6,24
12329,10.0,44,37,64,5,94
12330,10.0,53,63,34,75,91
12331,10.0,29,14,20,93,74
12332,10.0,18,53,29,41,5
12333,10.0,39,74,23,90,53
12334,10.0,51,57,64,54,84
12335,10.0,39,86,73,85,88
12336,10.0,97,10,84,52,82
12337,10.0,16,13,46,71,76
12338,10.0,51,9,94,93,54
12339,10.0,3,23,44,76,23
12340,10.0,95,17,40,17,82
12341,10.0,1,47,82,43,84
12342,10.0,57,21,50,59,79
12343,10.0,18,40,16,85,98
12344,10.0,16,68,63,62,14
12345,10.0,69,37,86,85,27
12346,10.0,80,98,52,21,38
12347,10.0,61,42,86,78,94
12348,10.0,69,61,15,70,13
12349,10.0,59,69,85,35,9
12350,10.0,7,55,80,34,48
12351,10.0,10,23,56,74,45
12352,10.0,81,81,86,85,88
12353,10.0,94,86,93,29,18
12354,10.0,92,35,64,41,31
12355,10.0,61,81,14,7,87
12356,10.0,97,62,50,34,88
12357,10.0,16,87,23,95,34
12358,10.0,3,97,2,56,25
12359,10.0,34,3,86,55,38
12360,10.0,47,28,35,67,85
12361,10.0,46,16,93,22,77
12362,10.0,98,93,37,49,63
12363,10.0,64,6,78,85,78
12364,10.0,33,3,96,43,44
12365,10.0,81,13,15,60,65
12366,10.0,38,87,24,61,21
12367,10.0,71,10,53,76,8
12368,10.0,25,48,91,74,86
12369,10.0,53,74,52,49,2
12370,10.0,65,72,43,47,26
12371,10.0,71,70,3,66,52
12372,10.0,83,79,64,77,78
12373,10.0,62,13,47,11,35
12374,10.0,37,16,76,16,47
12375,10.0,67,40,32,49,88
12376,10.0,10,23,42,11,22
12377,10.0,31,74,84,88,40
12378,10.0,13,62,14,14,15
12379,10.0,60,76,36,28,80
12380,10.0,67,61,93,80,81
12381,10.0,35,68,70,36,23
12382,10.0,61,89,50,24,32
12383,10.0,31,1,48,33,43
12384,10.0,38,85,51,30,27
12385,10.0,13,52,75,51,96
12386,10.0,44,21,44,65,11
12387,10.0,84,73,56,57,37
12388,10.0,32,82,75,92,72
12389,10.0,33,86,93,94,38
12390,10.0,61,21,60,40,46
12391,10.0,29,30,98,3,53
12392,10.0,1,24,94,27,57
12393,10.0,80,27,69,69,43
12394,10.0,60,88,84,81,44
12395,10.0,5,7,6,77,23
12396,10.0,18,83,10,74,72
12397,10.0,62,30,46,17,94
12398,10.0,21,95,29,74,65
12399,10.0,63,23,12,10,2
12400,10.0,39,86,32,94,56
12401,10.0,48,56,1,39,76
12402,10.0,2,52,49,80,84
12403,10.0,93,86,34,39,31
12404,10.0,68,2,24,59,31
12405,10.0,91,95,64,38,10
12406,10.0,32,28,63,13,32
12407,10.0,46,8,42,59,4
12408,10.0,87,18,67,87,34
12409,10.0,76,8,48,59,3
12410,10.0,7,81,69,61,46
12411,10.0,86,23,5,27,74
12412,10.0,26,47,2,65,37
12413,10.0,59,81,54,83,67
12414,10.0,19,68,40,32,25
12415,10.0,61,43,60,62,30
12416,10.0,22,60,8,31,65
12417,10.0,21,36,5,6,68
12418,10.0,95,50,55,23,17
12419,10.0,77,3,48,55,93
12420,10.0,87,78,46,62,24
12421,10.0,41,47,85,81,90
12422,10.0,71,31,79,79,65
12423,10.0,18,2,90,46,76
12424,10.0,25,38,92,65,21
12425,10.0,38,66,7,43,45
12426,10.0,49,10,70,30,55
12427,10.0,98,84,8,90,49
12428,10.0,86,69,16,66,76
12429,10.0,50,3,79,80,50
12430,10.0,25,72,73,72,32
12431,10.0,39,11,91,45,19
12432,10.0,37,22,94,6,57
12433,10.0,76,5,35,33,6
12434,10.0,86,53,73,71,38
12435,10.0,92,77,77,49,97
12436,10.0,7,42,62,85,53
12437,10.0,5,10,35,32,85
12438,10.0,88,41,86,85,68
12439,10.0,33,87,50,44,31
12440,10.0,44,54,5,59,93
12441,10.0,39,17,27,52,86
12442,10.0,23,27,19,94,41
12443,10.0,35,33,44,59,67
12444,10.0,6,89,27,10,89
12445,10.0,29,57,42,96,48
12446,10.0,75,8,92,47,12
12447,10.0,42,98,1,29,45
12448,10.0,56,5,19,48,82
12449,10.0,35,93,78,37,22
12450,10.0,74,27,66,52,82
12451,10.0,63,89,13,75,71
12452,10.0,72,16,80,96,37
12453,10.0,93,23,55,35,52
12454,10.0,89,61,26,83,37
12455,10.0,91,12,79,24,20
12456,10.0,43,72,72,48,67
12457,10.0,39,68,42,50,42
12458,10.0,96,93,46,26,21
12459,10.0,10,86,26,19,41
12460,10.0,67,25,38,86,13
12461,10.0,53,39,89,52,40
12462,10.0,23,75,17,72,47
12463,10.0,9,38,76,67,40
12464,10.0,57,13,52,52,67
12465,10.0,48,93,38,73,46
12466,10.0,73,18,56,47,22
12467,10.0,78,31,61,25,56
12468,10.0,1,62,5,33,70
12469,10.0,31,4,15,43,73
12470,10.0,46,62,79,88,71
12471,10.0,73,97,23,98,98
12472,10.0,20,67,42,53,55
12473,10.0,11,32,6,14,98
12474,10.0,84,58,58,97,81
12475,10.0,11,52,22,40,47
12476,10.0,1,7,24,76,25
12477,10.0,58,42,38,27,4
12478,10.0,39,53,53,70,88
12479,10.0,62,40,41,14,36
12480,10.0,65,70,63,30,64
12481,10.0,79,77,2,96,79
12482,10.0,86,9,63,36,9
12483,10.0,44,26,66,59,95
12484,10.0,10,43,7,23,76
12485,10.0,71,91,30,46,13
12486,10.0,57,3,41,40,59
12487,10.0,25,46,57,17,7
12488,10.0,80,96,41,80,91
12489,10.0,87,81,5,2,65
12490,10.0,45,55,92,11,88
12491,10.0,48,27,58,6,44
12492,10.0,17,80,12,77,22
12493,10.0,36,54,59,78,26
12494,10.0,10,41,89,83,78
12495,10.0,93,94,95,92,3
12496,10.0,58,51,41,23,38
12497,10.0,65,93,64,38,70
12498,10.0,20,34,98,45,53
12499,10.0,93,64,13,20,11
12500,10.0,61,53,69,88,38
12501,10.0,66,14,95,79,43
12502,10.0,33,9,4,72,74
12503,10.0,49,15,26,58,74
12504,10.0,1,70,82,33,73
12505,10.0,56,61,76,57,21
12506,10.0,95,45,14,83,19
12507,10.0,74,24,82,56,7
12508,10.0,47,57,3,32,75
12509,10.0,89,31,37,95,68
12510,10.0,88,89,28,53,21
12511,10.0,62,18,23,48,16
12512,10.0,39,48,95,58,8
12513,10.0,28,92,74,31,38
12514,10.0,63,70,45,49,58
12515,10.0,95,68,18,56,46
12516,10.0,41,95,54,51,60
12517,10.0,79,60,42,81,36
12518,10.0,94,70,23,37,59
12519,10.0,16,21,60,78,66
12520,10.0,19,4,7,71,52
12521,10.0,96,63,10,62,24
12522,10.0,16,84,1,23,78
12523,10.0,48,73,27,30,39
12524,10.0,42,7,18,15,42
12525,10.0,20,3,2,53,97
12526,10.0,31,47,71,95,90
12527,10.0,57,78,45,57,35
12528,10.0,52,18,29,95,39
12529,10.0,51,51,61,12,25
12530,10.0,63,68,39,12,85
12531,10.0,42,20,65,92,80
12532,10.0,6,82,50,89,67
12533,10.0,87,97,39,96,18
12534,10.0,65,41,26,59,98
12535,10.0,72,98,81,40,84
12536,10.0,24,64,95,94,44
12537,10.0,88,41,87,31,52
12538,10.0,41,47,98,12,79
12539,10.0,84,21,75,3,32
12540,10.0,72,36,6,39,20
12541,10.0,1,31,37,91,20
12542,10.0,83,37,53,20,45
12543,10.0,35,22,63,31,90
12544,10.0,61,1,16,72,65
12545,10.0,65,37,15,33,34
12546,10.0,90,50,75,39,45
12547,10.0,44,24,44,69,57
12548,10.0,68,84,77,52,56
12549,10.0,23,80,18,79,58
12550,10.0,91,61,70,64,25
12551,10.0,63,84,11,98,21
12552,10.0,50,80,53,57,91
12553,10.0,89,60,67,92,39
12554,10.0,53,27,70,47,27
12555,10.0,87,35,22,22,10
12556,10.0,95,5,41,18,86
12557,10.0,45,20,79,2,16
12558,10.0,49,67,88,42,36
12559,10.0,31,20,66,52,97
12560,10.0,31,79,16,50,7
12561,10.0,33,39,74,24,47
12562,10.0,23,11,2,38,25
12563,10.0,46,94,18,57,68
12564,10.0,31,39,31,88,47
12565,10.0,90,64,12,28,31
12566,10.0,40,46,66,81,86
12567,10.0,84,24,67,41,9
12568,10.0,34,53,59,45,84
12569,10.0,89,32,23,45,46
12570,10.0,47,55,82,13,90
12571,10.0,1,75,65,92,59
12572,10.0,97,13,95,59,25
12573,10.0,8,3,2,41,36
12574,10.0,93,9,87,90,38
12575,10.0,96,83,60,37,24
12576,10.0,88,2,50,27,57
12577,10.0,86,60,1,19,16
12578,10.0,44,24,14,96,16
12579,10.0,36,43,38,90,46
12580,10.0,89,89,77,54,56
12581,10.0,82,44,44,68,90
12582,10.0,18,50,34,6,50
12583,10.0,87,42,42,29,36
12584,10.0,20,33,46,18,41
12585,10.0,41,33,33,86,68
12586,10.0,58,9,23,20,62
12587,10.0,89,63,40,63,22
12588,10.0,60,21,82,42,85
12589,10.0,70,36,94,55,28
12590,10.0,91,25,8,89,56
12591,10.0,15,96,32,19,92
12592,10.0,11,65,95,89,44
12593,10.0,40,63,38,47,32
12594,10.0,64,17,90,32,79
12595,10.0,24,97,45,63,41
12596,10.0,32,11,42,64,28
12597,10.0,90,65,90,96,33
12598,10.0,84,31,60,81,37
12599,10.0,78,16,88,68,94
12600,10.0,82,98,49,51,28
12601,10.0,76,98,7,32,8
12602,10.0,63,53,74,29,14
12603,10.0,33,30,31,96,27
12604,10.0,1,82,85,66,54
12605,10.0,91,92,31,50,94
12606,10.0,23,60,89,68,25
12607,10.0,15,94,17,32,29
12608,10.0,22,21,91,45,29
12609,10.0,12,71,4,7,10
12610,10.0,41,16,38,1,64
12611,10.0,77,35,8,73,82
12612,10.0,27,63,5,24,31
12613,10.0,80,98,77,32,6
12614,10.0,28,35,12,49,48
12615,10.0,94,93,80,60,57
12616,10.0,73,5,41,67,50
12617,10.0,26,77,14,66,41
12618,10.0,31,98,2,23,19
12619,10.0,17,79,23,22,93
12620,10.0,10,40,50,64,42
12621,10.0,94,13,54,55,4
12622,10.0,94,43,45,91,32
12623,10.0,75,85,13,81,83
12624,10.0,97,41,36,72,5
12625,10.0,62,98,39,51,25
12626,10.0,3,68,35,84,54
12627,10.0,84,80,59,61,28
12628,10.0,6,73,84,96,5
12629,10.0,43,15,81,65,45
12630,10.0,36,26,82,78,53
12631,10.0,65,93,22,19,24
12632,10.0,70,9,39,19,68
12633,10.0,4,19,23,3,39
12634,10.0,9,57,85,47,46
12635,10.0,3,26,15,22,62
12636,10.0,43,81,84,25,84
12637,10.0,21,96,66,1,20
12638,10.0,46,79,1,1,52
12639,10.0,83,73,44,35,25
12640,10.0,51,88,84,81,17
12641,10.0,48,85,80,91,47
12642,10.0,56,25,58,88,6
12643,10.0,4,40,3,45,82
12644,10.0,95,55,7,28,94
12645,10.0,92,81,8,60,20
12646,10.0,4,13,38,14,7
12647,10.0,14,16,16,12,85
12648,10.0,5,36,47,95,24
12649,10.0,61,71,45,22,78
12650,10.0,21,56,57,29,94
12651,10.0,12,89,11,36,40
12652,10.0,27,74,94,86,17
12653,10.0,39,31,67,71,51
12654,10.0,84,41,60,70,21
12655,10.0,73,76,23,41,33
12656,10.0,66,62,42,86,63
12657,10.0,96,48,58,90,80
12658,10.0,54,41,38,14,54
12659,10.0,41,80,88,33,41
12660,10.0,3,21,94,11,21
12661,10.0,30,85,32,20,77
12662,10.0,42,50,62,40,71
12663,10.0,38,24,65,93,31
12664,10.0,21,30,41,3,19
12665,10.0,84,63,74,9,45
12666,10.0,39,5,27,2,26
12667,10.0,18,1,57,49,41
12668,10.0,67,71,6,50,23
12669,10.0,15,49,29,24,62
12670,10.0,94,58,92,20,46
12671,10.0,13,18,86,43,33
12672,10.0,23,26,33,66,19
12673,10.0,85,37,82,59,75
12674,10.0,3,54,47,86,43
12675,10.0,61,11,43,40,45
12676,10.0,90,81,74,89,67
12677,10.0,31,79,16,43,55
12678,10.0,84,3,71,8,30
12679,10.0,32,60,55,23,32
12680,10.0,49,29,67,1,5
12681,10.0,2,48,71,18,3
12682,10.0,3,74,5,2,15
12683,10.0,50,37,26,68,78
12684,10.0,63,72,93,95,6
12685,10.0,82,57,6,82,19
12686,10.0,79,28,56,21,51
12687,10.0,26,70,76,81,84
12688,10.0,3,22,65,39,60
12689,10.0,87,84,88,35,55
12690,10.0,47,66,36,45,76
12691,10.0,3,46,48,79,64
12692,10.0,15,54,98,46,45
12693,10.0,72,2,48,97,48
12694,10.0,59,13,46,11,8
12695,10.0,94,61,20,34,45
12696,10.0,43,42,91,9,69
12697,10.0,9,55,10,26,89
12698,10.0,81,56,12,30,13
12699,10.0,89,25,98,72,51
12700,10.0,17,22,72,95,82
12701,10.0,12,1,97,54,4
12702,10.0,92,81,47,91,84
12703,10.0,5,17,25,16,1
12704,10.0,25,89,81,95,25
12705,10.0,2,80,90,68,7
12706,10.0,19,67,35,70,38
12707,10.0,62,11,52,92,91
12708,10.0,23,91,80,62,96
12709,10.0,32,44,15,51,50
12710,10.0,90,2,75,36,90
12711,10.0,87,35,58,88,31
12712,10.0,96,27,77,95,24
12713,10.0,61,26,62,33,82
12714,10.0,50,45,75,23,62
12715,10.0,91,89,81,44,90
12716,10.0,2,75,91,72,1
12717,10.0,89,93,95,46,97
12718,10.0,29,56,76,88,79
12719,10.0,9,34,40,97,30
12720,10.0,67,9,91,48,32
12721,10.0,86,74,69,66,21
12722,10.0,95,50,81,4,64
12723,10.0,79,66,17,85,44
12724,10.0,96,68,15,37,10
12725,10.0,25,94,81,75,27
12726,10.0,8,51,28,37,44
12727,10.0,10,40,56,23,12
12728,10.0,38,60,62,96,46
12729,10.0,49,98,57,12,69
12730,10.0,40,98,47,21,64
12731,10.0,88,93,67,90,55
12732,10.0,89,47,29,96,89
12733,10.0,36,91,83,47,21
12734,10.0,31,67,12,12,85
12735,10.0,89,84,70,66,15
12736,10.0,51,37,50,60,43
12737,10.0,49,74,86,23,62
12738,10.0,3,7,43,63,50
12739,10.0,38,79,1,7,41
12740,10.0,24,50,64,19,50
12741,10.0,71,46,76,35,52
12742,10.0,62,23,41,26,73
12743,10.0,9,32,45,54,82
12744,10.0,35,93,17,98,67
12745,10.0,44,22,86,27,85
12746,10.0,40,16,74,33,16
12747,10.0,63,23,77,40,84
12748,10.0,91,73,5,64,27
12749,10.0,20,52,89,51,54
12750,10.0,46,48,86,24,82
12751,10.0,92,25,40,47,70
12752,10.0,33,65,77,73,23
12753,10.0,63,40,69,88,18
12754,10.0,19,38,18,33,37
12755,10.0,29,54,96,96,12
12756,10.0,83,7,83,57,11
12757,10.0,76,54,86,27,34
12758,10.0,28,88,86,64,54
12759,10.0,73,8,47,23,15
12760,10.0,7,35,43,77,24
12761,10.0,36,1,92,36,44
12762,10.0,58,8,14,31,14
12763,10.0,29,98,73,48,82
12764,10.0,88,93,56,53,44
12765,10.0,32,20,15,55,15
12766,10.0,24,64,32,76,92
12767,10.0,58,51,44,39,62
12768,10.0,21,87,84,13,55
12769,10.0,81,46,98,85,66
12770,10.0,51,39,11,49,85
12771,10.0,52,14,52,43,5
12772,10.0,68,15,62,77,37
