,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
5522,10.0,42,21,78,7,53,79,37,88,21,26
5523,10.0,6,12,23,27,87,95,25,86,72,69
5524,10.0,6,15,94,47,84,51,41,29,90,61
5525,10.0,46,36,69,88,12,50,26,91,68,16
5526,10.0,97,54,51,28,71,97,3,65,54,19
5527,10.0,16,22,14,51,57,83,89,31,21,53
5528,10.0,77,29,70,44,62,83,60,47,37,14
5529,10.0,41,31,72,12,44,71,30,82,94,23
5530,10.0,88,41,92,44,23,75,7,53,1,66
5531,10.0,80,15,82,87,4,66,20,23,71,14
5532,10.0,7,18,26,90,88,24,28,49,59,17
5533,10.0,59,56,52,71,62,56,39,38,72,85
5534,10.0,10,60,51,75,49,6,97,52,24,59
5535,10.0,82,44,21,44,94,34,43,31,7,95
5536,10.0,20,47,25,36,49,20,13,75,37,83
5537,10.0,57,11,38,31,77,29,18,59,76,45
5538,10.0,24,67,13,59,82,81,57,16,20,50
5539,10.0,60,57,73,44,98,11,54,94,9,88
5540,10.0,82,28,4,74,72,17,66,24,33,33
5541,10.0,18,12,6,11,26,36,33,85,69,6
5542,10.0,27,56,84,8,64,79,56,66,66,33
5543,10.0,23,78,59,45,2,83,67,24,88,72
5544,10.0,71,45,81,13,18,4,83,12,6,26
5545,10.0,84,90,8,80,54,26,57,71,98,10
5546,10.0,48,17,24,48,26,82,45,34,86,84
5547,10.0,95,86,25,16,6,60,3,68,8,47
5548,10.0,64,37,64,62,80,44,65,54,91,70
5549,10.0,42,27,43,91,3,49,39,79,86,30
5550,10.0,6,95,92,5,41,91,96,12,75,38
5551,10.0,18,35,72,75,23,72,26,76,30,54
5552,10.0,46,15,64,72,12,95,10,57,83,53
5553,10.0,98,70,90,20,8,23,17,10,70,16
5554,10.0,65,22,89,33,35,31,71,95,89,35
5555,10.0,79,26,12,15,81,12,57,10,52,84
5556,10.0,82,59,62,1,26,30,11,53,19,90
5557,10.0,92,16,58,23,72,52,63,24,49,92
5558,10.0,60,6,37,56,71,49,12,64,34,79
5559,10.0,91,73,41,26,36,38,40,1,31,44
5560,10.0,84,31,88,46,25,1,5,71,49,88
5561,10.0,60,18,29,80,25,80,56,58,20,90
5562,10.0,91,48,95,89,12,36,23,68,28,64
5563,10.0,16,49,64,62,31,60,5,19,13,40
5564,10.0,78,25,56,65,5,56,58,32,5,7
5565,10.0,44,98,59,95,12,30,74,27,44,6
5566,10.0,66,65,57,27,94,31,34,46,23,11
5567,10.0,10,21,2,53,35,74,24,84,37,66
5568,10.0,97,19,59,83,15,58,39,29,9,31
5569,10.0,46,92,28,30,49,80,90,75,16,53
5570,10.0,88,85,61,76,33,71,47,56,70,19
5571,10.0,70,61,96,93,64,11,74,94,35,38
5572,10.0,64,62,73,31,66,43,66,70,57,60
5573,10.0,73,89,4,80,5,24,13,65,8,61
5574,10.0,69,85,27,23,30,85,3,39,64,53
5575,10.0,60,14,3,48,60,40,35,64,96,20
5576,10.0,63,37,46,66,46,73,81,53,53,58
5577,10.0,49,85,28,66,81,29,96,27,26,70
5578,10.0,43,28,72,76,20,16,49,73,46,74
5579,10.0,51,53,79,93,15,87,50,65,77,37
5580,10.0,95,28,28,22,62,47,78,89,1,44
5581,10.0,24,29,71,9,6,19,85,69,17,34
5582,10.0,35,28,66,41,82,14,92,83,23,1
5583,10.0,55,51,79,87,22,33,1,73,7,19
5584,10.0,81,47,52,71,41,83,64,84,89,41
5585,10.0,50,40,56,2,23,42,21,98,71,71
5586,10.0,39,51,70,42,56,40,89,88,4,34
5587,10.0,17,98,54,47,24,98,38,7,98,14
5588,10.0,40,21,2,79,66,38,78,58,75,29
5589,10.0,79,4,72,11,93,78,93,17,65,31
5590,10.0,88,80,4,91,97,21,25,74,86,79
5591,10.0,54,38,7,37,58,35,44,61,85,42
5592,10.0,25,10,67,96,5,85,31,95,75,20
5593,10.0,88,97,58,19,93,28,35,96,58,18
5594,10.0,69,27,23,87,15,88,81,77,48,69
5595,10.0,14,71,15,74,35,66,1,37,98,17
5596,10.0,84,35,34,98,12,87,58,64,63,62
5597,10.0,70,96,26,17,41,38,6,66,1,51
5598,10.0,92,34,89,75,9,55,31,13,64,24
5599,10.0,95,83,94,89,53,13,36,71,47,78
5600,10.0,10,72,91,50,89,24,5,20,94,92
5601,10.0,98,59,32,6,49,61,52,70,36,46
5602,10.0,76,64,2,54,3,7,83,52,69,96
5603,10.0,58,32,43,1,62,51,82,71,32,89
5604,10.0,94,85,40,19,35,13,70,64,56,38
5605,10.0,56,62,75,2,14,21,3,11,40,44
5606,10.0,3,6,98,97,54,3,13,81,12,24
5607,10.0,59,6,89,47,62,63,35,88,42,21
5608,10.0,5,60,16,32,52,38,11,37,12,11
5609,10.0,33,50,62,75,1,40,3,11,23,29
5610,10.0,15,17,35,66,73,58,32,70,86,35
5611,10.0,58,29,6,63,58,14,54,89,71,20
5612,10.0,74,10,97,19,6,52,40,91,61,87
5613,10.0,59,61,34,89,79,69,79,6,49,71
5614,10.0,78,98,96,32,90,76,98,73,24,32
5615,10.0,71,75,95,82,78,90,57,53,81,81
5616,10.0,76,69,85,54,46,34,73,62,15,4
5617,10.0,57,38,64,68,44,81,95,52,60,87
5618,10.0,57,46,28,60,43,76,8,19,45,29
5619,10.0,92,49,74,66,38,75,35,25,24,1
5620,10.0,17,98,58,88,98,21,67,82,19,17
5621,10.0,94,21,3,34,76,76,36,86,31,97
5622,10.0,61,87,79,39,41,39,8,12,92,32
5623,10.0,14,50,13,5,9,97,30,95,70,62
5624,10.0,46,46,87,47,29,79,29,20,74,77
5625,10.0,29,10,23,35,40,35,96,19,64,87
5626,10.0,25,22,63,29,32,60,34,96,49,37
5627,10.0,13,44,9,8,49,1,87,44,38,22
5628,10.0,75,30,97,33,81,7,88,63,39,11
5629,10.0,6,39,75,93,51,53,62,64,71,91
5630,10.0,52,57,49,20,23,15,95,39,15,96
5631,10.0,93,53,52,90,15,70,7,12,56,23
5632,10.0,72,60,92,69,49,37,60,80,7,49
5633,10.0,92,40,26,95,22,16,47,41,60,81
5634,10.0,94,40,50,91,28,50,55,25,85,57
5635,10.0,33,62,92,72,78,20,24,13,28,54
5636,10.0,8,5,46,55,11,54,28,79,56,73
5637,10.0,98,97,79,14,24,98,60,32,72,94
5638,10.0,78,9,22,8,88,61,86,80,19,5
5639,10.0,41,84,93,41,37,96,81,45,29,71
5640,10.0,27,79,1,86,10,76,97,48,40,9
5641,10.0,10,63,51,91,71,91,96,76,15,23
5642,10.0,36,15,40,79,27,1,56,76,20,36
5643,10.0,44,57,16,2,40,44,42,27,35,79
5644,10.0,71,12,59,92,53,83,14,19,59,27
5645,10.0,37,70,71,37,32,25,12,37,13,2
5646,10.0,48,48,34,88,8,29,36,60,98,37
5647,10.0,29,82,29,43,15,43,17,69,56,45
5648,10.0,97,49,52,83,93,14,88,23,62,18
5649,10.0,76,80,76,95,83,49,73,40,4,6
5650,10.0,17,7,68,39,76,28,20,81,34,91
5651,10.0,95,1,7,6,61,84,40,83,21,20
5652,10.0,55,73,9,86,85,13,28,47,21,70
5653,10.0,8,30,39,12,36,17,14,93,79,71
5654,10.0,58,8,97,97,40,24,79,94,34,75
5655,10.0,15,43,12,68,69,25,14,35,87,24
5656,10.0,13,4,51,11,57,56,93,29,95,56
5657,10.0,16,82,66,9,28,34,90,38,49,37
5658,10.0,23,87,48,77,20,94,38,13,8,74
5659,10.0,11,2,76,4,3,91,22,57,58,82
5660,10.0,91,27,91,21,52,19,5,67,92,59
5661,10.0,5,44,45,94,22,89,36,29,88,81
5662,10.0,84,59,57,39,10,35,20,2,30,83
5663,10.0,2,52,30,87,70,52,80,73,92,46
5664,10.0,96,93,77,47,49,57,62,92,21,49
5665,10.0,96,24,50,60,92,6,47,18,84,32
5666,10.0,81,12,23,43,19,13,41,12,37,33
5667,10.0,79,52,33,81,53,39,72,22,9,66
5668,10.0,20,94,64,84,6,20,65,86,47,5
5669,10.0,88,7,78,61,15,43,52,92,49,39
5670,10.0,52,92,48,21,98,65,31,83,44,65
5671,10.0,79,5,35,55,89,19,74,58,69,14
5672,10.0,67,47,8,61,13,11,52,25,4,44
5673,10.0,76,54,20,74,97,38,13,58,47,69
5674,10.0,93,83,91,82,53,9,8,19,4,38
5675,10.0,73,76,59,24,87,94,10,31,79,11
5676,10.0,74,48,10,89,97,16,16,56,87,47
5677,10.0,37,30,17,74,75,31,62,74,91,1
5678,10.0,46,52,39,26,98,70,29,7,87,96
5679,10.0,13,94,49,96,2,10,5,26,45,5
5680,10.0,33,21,20,88,48,6,31,25,71,47
5681,10.0,13,82,34,34,35,16,18,98,79,21
5682,10.0,32,43,50,40,78,59,43,23,51,17
5683,10.0,84,62,32,66,6,59,73,88,34,12
5684,10.0,16,12,36,92,60,57,74,11,73,29
5685,10.0,61,46,8,71,12,28,88,74,96,19
5686,10.0,78,98,28,18,89,36,77,25,23,89
5687,10.0,82,16,31,36,77,84,87,18,59,69
5688,10.0,70,80,46,42,53,80,79,59,1,38
5689,10.0,11,5,2,14,51,46,66,44,14,72
5690,10.0,40,21,2,12,65,18,86,9,78,54
5691,10.0,30,45,31,27,44,20,81,65,59,12
5692,10.0,66,60,31,55,24,71,34,21,94,18
5693,10.0,84,14,41,48,21,88,64,62,52,59
5694,10.0,19,61,80,86,9,57,42,1,82,30
5695,10.0,62,21,68,23,38,10,62,11,70,78
5696,10.0,33,88,81,1,42,40,48,81,41,70
5697,10.0,24,92,30,87,85,69,87,6,22,81
5698,10.0,92,90,97,53,92,88,22,37,8,25
5699,10.0,57,47,13,92,71,80,48,96,68,30
5700,10.0,53,67,35,72,41,88,36,48,31,77
5701,10.0,32,90,25,40,64,61,53,19,83,76
5702,10.0,21,26,76,75,87,26,88,46,79,15
5703,10.0,76,32,53,42,12,87,12,83,54,1
5704,10.0,93,73,51,41,68,92,62,47,23,5
5705,10.0,64,34,83,94,72,11,32,63,83,62
5706,10.0,94,76,96,66,16,70,46,24,59,71
5707,10.0,78,19,23,94,30,75,98,68,28,96
5708,10.0,69,14,78,96,68,32,53,47,2,86
5709,10.0,36,22,20,37,59,34,42,75,5,69
5710,10.0,73,17,76,41,8,67,3,21,89,50
5711,10.0,93,17,51,20,87,77,93,21,36,49
5712,10.0,75,29,29,44,58,68,38,98,98,80
5713,10.0,37,46,51,44,23,9,71,55,52,27
5714,10.0,28,52,74,28,74,61,49,52,9,82
5715,10.0,47,73,30,11,69,77,38,37,73,7
5716,10.0,97,70,50,85,74,27,78,74,73,75
5717,10.0,26,20,18,19,20,24,82,35,54,97
5718,10.0,67,4,70,59,87,56,92,37,97,27
5719,10.0,6,48,32,32,70,30,47,45,76,76
5720,10.0,18,45,91,56,58,26,20,30,96,76
5721,10.0,16,85,34,36,70,92,57,27,39,8
5722,10.0,53,8,74,28,15,85,42,67,8,76
5723,10.0,7,80,29,17,80,55,13,31,95,93
5724,10.0,57,6,72,37,64,2,74,82,15,95
5725,10.0,47,22,86,71,27,31,41,16,87,13
5726,10.0,41,50,90,90,97,11,39,52,83,23
5727,10.0,62,41,70,76,4,60,66,60,35,47
5728,10.0,71,25,79,54,37,25,66,83,60,13
5729,10.0,44,93,21,86,28,12,84,94,80,59
5730,10.0,56,64,88,67,91,95,14,84,86,95
5731,10.0,69,80,19,45,10,75,11,62,18,79
5732,10.0,36,87,37,53,23,42,88,82,37,98
5733,10.0,43,36,3,32,86,96,26,31,75,55
5734,10.0,3,42,58,63,64,25,72,75,97,97
5735,10.0,33,25,73,27,21,42,16,98,72,51
5736,10.0,21,50,60,83,45,64,39,83,6,34
5737,10.0,9,77,35,15,8,34,74,23,71,45
5738,10.0,14,66,69,45,47,65,88,87,77,63
5739,10.0,26,51,75,77,35,9,90,17,50,79
5740,10.0,30,75,23,11,9,33,96,66,75,24
5741,10.0,75,4,22,52,45,96,58,40,54,5
5742,10.0,53,47,60,68,32,55,23,34,71,16
5743,10.0,21,35,6,38,20,89,13,39,12,5
5744,10.0,65,71,67,71,39,77,21,31,89,78
5745,10.0,86,73,52,97,55,56,48,10,59,78
5746,10.0,49,68,21,25,25,16,53,79,83,66
5747,10.0,10,72,85,13,5,4,39,78,38,10
5748,10.0,17,34,20,89,20,34,58,33,21,88
5749,10.0,30,87,68,66,24,10,81,23,33,22
5750,10.0,58,7,31,77,28,30,60,6,59,47
5751,10.0,24,31,1,86,65,73,16,38,88,57
5752,10.0,65,71,40,96,7,66,19,58,92,49
5753,10.0,40,82,46,62,56,35,93,32,3,3
5754,10.0,41,10,90,62,36,93,27,88,5,96
5755,10.0,78,40,73,67,36,96,67,7,68,50
5756,10.0,8,72,30,19,51,37,61,20,34,86
5757,10.0,69,88,86,4,87,69,92,30,82,27
5758,10.0,36,92,11,29,50,45,71,17,14,89
5759,10.0,7,47,12,64,34,39,18,67,79,15
5760,10.0,91,64,94,28,52,62,10,69,1,39
5761,10.0,92,36,80,36,51,31,92,74,4,70
5762,10.0,31,65,74,50,96,84,62,75,19,13
5763,10.0,8,74,5,83,7,65,20,35,92,84
5764,10.0,63,19,69,17,80,73,27,94,77,9
5765,10.0,9,89,82,4,85,93,52,95,78,51
5766,10.0,20,42,6,76,47,45,73,97,47,91
5767,10.0,83,57,62,60,87,21,77,57,78,94
5768,10.0,47,66,41,55,50,90,82,35,17,89
5769,10.0,65,44,51,5,19,27,95,7,1,36
5770,10.0,19,47,88,86,5,30,62,10,77,95
5771,10.0,46,53,56,18,79,25,87,90,34,23
5772,10.0,55,49,81,96,94,47,6,35,59,28
5773,10.0,96,74,54,5,83,12,45,50,98,19
5774,10.0,39,32,97,57,81,12,12,51,51,60
5775,10.0,62,29,29,82,18,65,15,91,52,96
5776,10.0,79,2,83,7,61,88,31,35,17,72
5777,10.0,6,82,3,48,14,70,95,26,83,43
5778,10.0,61,2,69,12,90,11,41,62,16,30
5779,10.0,60,54,39,75,68,5,24,35,26,86
5780,10.0,9,57,74,7,63,4,40,22,14,70
5781,10.0,30,32,10,42,49,54,7,33,53,24
5782,10.0,28,6,66,5,85,98,74,75,29,88
5783,10.0,41,49,1,27,46,81,59,79,93,45
5784,10.0,40,23,75,76,26,56,36,49,33,3
5785,10.0,81,6,59,87,93,86,66,27,83,71
5786,10.0,2,78,34,43,27,75,92,89,82,81
5787,10.0,95,32,65,93,71,64,7,67,57,50
5788,10.0,94,92,2,4,11,68,68,82,43,64
5789,10.0,12,16,35,57,45,12,77,45,52,97
5790,10.0,83,92,3,89,59,30,82,90,44,32
5791,10.0,9,90,47,77,60,27,30,39,91,75
5792,10.0,95,65,46,79,9,10,5,41,52,21
5793,10.0,23,12,45,19,51,57,11,40,94,82
5794,10.0,39,41,68,2,35,50,20,33,20,96
5795,10.0,35,16,63,41,54,56,63,15,37,63
5796,10.0,93,5,32,92,67,3,62,66,75,20
5797,10.0,48,38,17,38,59,28,58,35,30,82
5798,10.0,62,51,44,41,27,35,18,92,74,3
5799,10.0,30,48,57,18,15,81,37,83,98,22
5800,10.0,91,9,91,42,30,80,28,71,65,33
5801,10.0,42,4,39,29,95,83,74,42,90,71
5802,10.0,53,61,97,5,43,58,88,31,10,54
5803,10.0,63,89,3,85,14,41,21,30,96,17
5804,10.0,98,14,83,7,10,9,51,33,32,57
5805,10.0,26,27,6,46,93,29,9,27,73,45
5806,10.0,82,43,27,50,24,72,68,40,16,33
5807,10.0,42,1,28,23,32,27,72,82,9,68
5808,10.0,61,58,82,53,4,68,96,55,80,5
5809,10.0,31,29,88,10,20,46,93,5,10,29
5810,10.0,29,23,27,18,71,63,20,17,87,68
5811,10.0,68,51,34,47,66,52,55,24,39,72
5812,10.0,7,57,57,27,32,9,6,16,98,92
5813,10.0,93,71,87,54,94,17,25,69,53,73
5814,10.0,7,64,18,39,55,87,75,15,30,62
5815,10.0,49,80,65,82,30,83,85,45,88,75
5816,10.0,16,31,47,6,93,60,75,76,7,92
5817,10.0,90,50,35,14,39,55,53,10,42,75
5818,10.0,36,48,97,48,3,49,57,27,65,43
5819,10.0,63,69,90,20,70,55,73,63,35,44
5820,10.0,19,57,93,17,52,67,19,27,56,30
5821,10.0,95,50,40,91,65,82,12,84,37,68
5822,10.0,48,21,71,85,90,83,38,18,69,10
5823,10.0,74,57,10,51,66,92,20,77,29,74
5824,10.0,42,25,72,2,3,60,36,4,75,52
5825,10.0,28,41,38,73,26,63,10,97,39,25
5826,10.0,35,84,15,95,36,45,71,62,57,5
5827,10.0,26,15,67,8,52,91,94,72,39,53
5828,10.0,46,22,86,21,65,43,84,64,26,66
5829,10.0,97,72,51,56,93,19,73,30,7,46
5830,10.0,42,62,51,7,44,44,22,46,13,24
5831,10.0,27,19,55,69,72,27,69,45,84,62
5832,10.0,15,62,3,31,83,15,32,22,34,75
5833,10.0,71,21,40,67,19,61,42,71,59,72
5834,10.0,2,29,18,53,76,74,69,58,72,26
5835,10.0,47,85,27,1,56,48,39,95,29,14
5836,10.0,27,28,21,44,91,73,78,32,5,54
5837,10.0,48,87,74,4,66,8,2,64,56,77
5838,10.0,53,70,59,64,23,82,15,17,61,20
5839,10.0,53,25,31,55,93,21,17,87,55,86
5840,10.0,7,33,44,41,74,48,76,19,78,23
5841,10.0,86,62,84,69,88,67,84,37,84,94
5842,10.0,70,42,79,97,7,19,22,59,9,61
5843,10.0,16,68,10,92,40,90,67,14,72,84
5844,10.0,26,34,96,3,31,34,15,9,36,61
5845,10.0,27,13,9,21,91,37,84,5,26,13
5846,10.0,79,11,91,72,64,48,24,58,3,77
5847,10.0,73,34,80,85,84,64,84,11,17,87
5848,10.0,96,34,6,28,6,73,97,59,54,47
5849,10.0,3,36,32,57,46,98,18,25,70,98
5850,10.0,30,46,47,35,95,38,78,13,81,22
5851,10.0,13,66,35,80,98,88,37,19,92,7
5852,10.0,62,41,85,4,54,66,3,87,6,44
5853,10.0,50,23,95,71,53,85,69,29,16,2
5854,10.0,1,17,42,84,83,9,68,32,94,47
5855,10.0,93,15,42,43,27,23,11,69,92,45
5856,10.0,80,41,24,97,51,56,41,28,30,33
5857,10.0,53,88,26,70,31,66,18,10,50,63
5858,10.0,52,16,26,43,21,98,75,98,73,47
5859,10.0,91,46,93,4,49,29,51,17,25,8
5860,10.0,30,27,33,91,73,48,87,74,18,89
5861,10.0,53,24,29,11,80,4,2,26,63,3
5862,10.0,24,12,9,32,72,35,46,46,32,50
5863,10.0,28,22,28,19,26,17,47,55,27,66
5864,10.0,53,18,88,58,52,5,72,10,9,30
5865,10.0,68,15,31,60,72,38,38,15,15,38
5866,10.0,46,41,96,72,2,35,55,74,92,65
5867,10.0,31,88,78,19,98,35,61,61,70,59
5868,10.0,93,71,68,17,79,77,9,43,64,34
5869,10.0,36,93,28,49,75,58,98,96,44,36
5870,10.0,26,13,3,55,53,59,98,88,71,60
5871,10.0,28,41,38,50,98,98,8,88,32,26
5872,10.0,7,52,88,12,71,13,77,77,71,76
5873,10.0,50,5,44,41,11,60,58,5,13,38
5874,10.0,88,89,17,50,97,12,65,89,32,87
5875,10.0,42,56,46,1,71,52,54,74,49,84
5876,10.0,70,40,96,35,69,39,77,56,84,21
5877,10.0,89,89,28,97,11,26,7,28,15,28
5878,10.0,68,28,85,67,2,44,91,35,81,93
5879,10.0,39,89,60,57,92,20,4,7,41,75
5880,10.0,22,25,90,78,60,47,81,58,64,34
5881,10.0,74,26,48,57,38,20,79,22,54,71
5882,10.0,6,16,75,55,90,16,96,90,98,74
5883,10.0,22,24,28,90,30,18,95,25,26,2
5884,10.0,4,84,52,62,96,45,22,9,15,92
5885,10.0,77,66,15,67,29,52,50,96,19,72
5886,10.0,15,78,54,53,50,39,32,3,83,98
5887,10.0,70,66,35,40,75,67,24,88,24,88
5888,10.0,66,67,19,40,26,35,7,3,68,47
5889,10.0,85,63,23,3,23,7,77,1,56,74
5890,10.0,28,52,75,20,33,52,28,32,57,45
5891,10.0,46,65,77,19,10,74,2,14,55,35
5892,10.0,33,52,20,14,66,84,92,52,3,43
5893,10.0,41,66,38,36,90,33,26,47,58,63
5894,10.0,38,38,52,29,73,49,98,41,31,86
5895,10.0,6,42,9,54,70,91,16,22,71,51
5896,10.0,51,61,39,15,1,93,37,55,2,43
5897,10.0,20,58,82,56,7,31,92,43,15,76
5898,10.0,91,3,77,25,52,61,30,55,23,34
5899,10.0,34,71,51,71,18,21,14,37,46,73
5900,10.0,87,54,22,24,66,78,8,23,20,92
5901,10.0,48,1,16,3,66,29,51,60,30,42
5902,10.0,94,88,80,25,2,5,86,25,63,93
5903,10.0,74,70,63,9,24,13,59,49,90,14
5904,10.0,95,90,14,43,68,36,24,56,35,96
5905,10.0,6,21,20,48,39,13,11,11,53,44
5906,10.0,71,41,52,35,84,81,73,37,60,61
5907,10.0,26,67,38,35,51,1,23,92,61,20
5908,10.0,52,82,88,45,83,88,12,92,94,56
5909,10.0,67,46,7,20,21,13,38,14,39,89
5910,10.0,83,52,62,61,37,66,32,71,56,83
5911,10.0,3,53,22,23,70,71,6,79,33,97
5912,10.0,76,58,56,28,48,25,32,68,31,39
5913,10.0,13,2,41,40,10,78,81,39,19,24
5914,10.0,20,67,30,63,98,18,32,82,17,89
5915,10.0,18,34,18,93,9,42,39,1,80,41
5916,10.0,27,68,93,71,27,60,94,53,25,16
5917,10.0,78,93,95,34,57,4,33,34,39,5
5918,10.0,67,54,94,52,57,51,82,16,63,79
5919,10.0,25,81,32,54,16,60,22,62,20,68
5920,10.0,37,48,9,18,93,64,83,79,61,26
5921,10.0,96,34,39,6,48,15,88,47,43,78
5922,10.0,84,27,51,34,48,92,95,84,28,4
5923,10.0,11,90,30,55,76,74,57,57,72,63
5924,10.0,71,81,60,26,31,25,69,69,68,71
5925,10.0,82,27,32,90,70,30,87,14,85,54
5926,10.0,31,78,19,53,52,61,73,55,12,25
5927,10.0,88,88,83,81,39,40,7,60,54,24
5928,10.0,3,73,61,41,53,16,97,68,66,85
5929,10.0,37,56,1,84,4,31,30,75,4,33
5930,10.0,31,33,72,91,66,60,57,41,75,68
5931,10.0,21,96,38,67,83,29,9,38,23,61
5932,10.0,17,8,87,69,97,59,34,41,91,19
5933,10.0,20,15,12,24,27,88,82,56,69,76
5934,10.0,75,91,95,94,81,92,26,91,9,56
5935,10.0,18,3,56,22,48,22,70,15,51,59
5936,10.0,87,4,45,74,87,49,71,46,67,50
5937,10.0,2,38,9,34,77,44,54,59,68,96
5938,10.0,53,37,69,58,77,55,34,96,86,51
5939,10.0,74,91,56,87,37,78,29,17,74,30
5940,10.0,66,51,77,35,83,24,59,68,12,59
5941,10.0,31,21,20,58,69,13,6,89,27,86
5942,10.0,71,18,74,87,3,71,19,71,38,87
5943,10.0,30,14,74,58,27,65,97,56,97,78
5944,10.0,73,84,29,73,55,86,91,85,96,28
5945,10.0,81,83,79,33,24,46,62,26,71,73
5946,10.0,95,51,42,68,84,81,64,48,20,39
5947,10.0,57,50,87,12,68,16,35,10,24,16
5948,10.0,12,54,81,33,90,71,71,73,76,19
5949,10.0,89,51,40,94,33,95,2,92,38,39
5950,10.0,42,55,35,23,44,51,15,39,25,2
5951,10.0,95,30,27,17,18,49,31,92,54,50
5952,10.0,4,82,75,89,74,11,41,11,28,97
5953,10.0,11,97,67,20,58,95,20,65,88,84
5954,10.0,34,27,84,59,82,46,19,25,38,18
5955,10.0,40,47,74,18,6,64,54,92,63,81
5956,10.0,62,96,39,58,3,77,39,30,50,48
5957,10.0,37,54,41,98,22,4,14,78,48,65
5958,10.0,12,25,39,47,35,9,13,40,7,55
5959,10.0,75,98,35,67,29,9,32,95,55,98
5960,10.0,20,11,6,74,97,71,31,79,8,7
5961,10.0,72,50,36,78,64,55,15,89,32,43
5962,10.0,11,87,53,98,96,54,32,68,41,3
5963,10.0,80,8,90,64,69,93,25,97,13,42
5964,10.0,42,79,33,84,90,98,9,80,92,68
5965,10.0,24,24,22,8,26,29,48,23,62,38
5966,10.0,53,33,26,47,83,38,97,44,49,92
5967,10.0,77,17,49,97,29,36,4,87,64,71
5968,10.0,89,81,80,59,27,14,67,35,77,24
5969,10.0,15,79,76,91,1,43,70,76,45,92
5970,10.0,1,46,47,14,35,52,49,64,42,57
5971,10.0,14,18,64,10,55,56,8,25,26,37
5972,10.0,28,98,77,29,80,98,9,53,92,8
5973,10.0,25,50,66,73,1,6,6,31,18,18
5974,10.0,38,47,8,96,36,78,65,28,76,39
5975,10.0,49,89,84,68,59,71,24,81,70,19
5976,10.0,80,74,36,48,32,78,76,66,58,67
5977,10.0,5,41,22,48,25,28,88,24,87,29
5978,10.0,34,33,60,94,96,97,62,68,30,42
5979,10.0,67,88,62,11,68,80,80,82,22,22
5980,10.0,42,26,8,85,24,45,24,30,1,83
5981,10.0,52,82,2,50,42,15,21,17,79,74
5982,10.0,36,85,29,62,32,97,21,47,58,44
5983,10.0,31,34,73,75,11,72,66,88,19,43
5984,10.0,36,8,83,15,68,84,51,26,25,25
5985,10.0,31,81,1,17,26,96,13,94,61,84
5986,10.0,14,5,89,25,67,79,19,36,53,8
5987,10.0,62,24,25,58,73,87,70,48,10,31
5988,10.0,35,39,22,48,15,67,98,49,81,77
5989,10.0,4,81,40,71,92,7,34,14,21,39
5990,10.0,21,31,98,78,64,8,62,9,74,88
5991,10.0,95,19,7,34,85,41,85,43,58,6
5992,10.0,47,77,26,73,89,54,88,52,41,26
5993,10.0,12,88,4,67,55,55,2,86,22,57
5994,10.0,28,3,64,42,30,72,15,50,40,55
5995,10.0,18,32,97,16,96,25,58,57,95,2
5996,10.0,69,48,20,2,89,85,76,35,10,21
5997,10.0,42,93,11,23,64,82,77,26,57,25
5998,10.0,2,40,1,56,66,15,19,72,8,79
5999,10.0,79,29,11,64,70,86,27,68,80,93
6000,10.0,89,14,50,6,33,25,54,38,39,46
6001,10.0,11,69,49,14,75,72,41,98,86,67
6002,10.0,14,30,40,13,77,36,91,55,63,23
6003,10.0,83,90,17,56,87,7,8,66,49,52
6004,10.0,51,78,44,51,94,20,67,21,56,92
6005,10.0,27,39,58,41,63,70,74,56,84,58
6006,10.0,87,46,95,42,92,94,37,29,79,36
6007,10.0,7,92,38,19,57,85,51,73,77,79
6008,10.0,81,20,37,57,9,6,66,40,49,88
6009,10.0,63,69,26,35,20,51,77,88,98,87
6010,10.0,38,87,47,73,59,5,29,9,32,91
6011,10.0,98,57,11,62,77,97,18,20,55,93
6012,10.0,97,32,66,62,20,41,48,66,28,66
6013,10.0,85,30,79,88,47,78,62,11,5,94
6014,10.0,76,98,87,84,51,90,14,11,87,42
6015,10.0,95,28,73,68,8,75,86,16,10,14
6016,10.0,97,10,6,84,47,29,85,54,61,37
6017,10.0,55,75,75,82,55,37,63,87,65,2
6018,10.0,19,91,32,21,80,96,4,56,80,48
6019,10.0,67,17,60,22,69,90,13,75,18,83
6020,10.0,19,30,12,21,21,13,93,36,91,58
6021,10.0,32,17,95,52,60,97,81,14,83,87
6022,10.0,78,23,63,83,1,3,60,78,31,48
6023,10.0,56,31,33,47,48,17,48,19,37,39
6024,10.0,49,77,18,64,59,25,24,31,58,10
6025,10.0,22,87,62,44,22,2,70,50,28,47
6026,10.0,52,51,33,80,55,86,92,92,8,33
6027,10.0,75,27,54,46,31,63,85,61,15,77
6028,10.0,87,94,53,70,85,90,8,69,84,81
6029,10.0,59,39,75,46,5,63,67,23,61,77
6030,10.0,34,71,67,36,64,84,40,38,92,35
6031,10.0,38,60,83,49,74,52,36,2,16,17
6032,10.0,16,50,35,40,18,52,28,24,12,86
6033,10.0,55,80,57,39,22,72,15,48,26,58
6034,10.0,56,54,16,5,2,12,97,74,61,82
6035,10.0,84,51,18,15,64,25,16,55,3,63
6036,10.0,24,15,93,39,98,31,48,83,25,51
6037,10.0,47,68,37,74,17,28,6,31,47,69
6038,10.0,90,73,80,93,5,48,30,55,60,57
