,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
13595,10.0,13,32,54,97,84,27,7,91,26,60
13596,10.0,57,83,37,96,10,80,73,30,78,69
13597,10.0,19,89,33,16,27,1,68,46,28,68
13598,10.0,25,48,80,91,94,63,26,51,71,79
13599,10.0,16,74,32,40,83,72,31,14,60,76
13600,10.0,69,62,45,34,72,77,38,35,29,21
13601,10.0,91,54,34,75,30,96,65,70,81,93
13602,10.0,83,56,16,22,41,52,81,31,88,11
13603,10.0,15,64,37,3,25,44,25,85,24,56
13604,10.0,72,67,90,5,7,18,80,38,87,42
13605,10.0,92,32,36,65,21,43,97,79,83,41
13606,10.0,68,36,75,10,95,94,73,92,63,16
13607,10.0,93,11,25,10,20,83,5,78,79,89
13608,10.0,72,12,67,74,45,98,80,67,52,57
13609,10.0,36,17,92,49,82,25,80,71,22,34
13610,10.0,15,20,96,63,21,17,4,19,83,24
13611,10.0,69,64,41,40,66,5,59,65,93,67
13612,10.0,35,96,25,43,40,81,11,15,66,13
13613,10.0,20,95,76,41,75,73,50,28,49,65
13614,10.0,90,15,65,98,9,7,57,14,44,21
13615,10.0,61,27,92,90,47,51,40,47,60,43
13616,10.0,41,19,98,47,81,29,66,84,95,63
13617,10.0,92,1,84,20,95,84,34,86,92,61
13618,10.0,6,16,35,26,85,58,28,80,97,92
13619,10.0,3,7,5,50,27,28,53,6,10,38
13620,10.0,98,32,57,20,58,59,92,24,2,27
13621,10.0,12,92,71,28,58,34,40,90,60,11
13622,10.0,66,77,24,93,90,28,5,29,61,38
13623,10.0,8,66,69,53,65,47,78,85,76,3
13624,10.0,36,91,39,71,28,78,2,95,38,15
13625,10.0,39,61,24,69,56,95,64,97,62,20
13626,10.0,52,50,88,74,70,12,53,4,66,17
13627,10.0,78,95,11,29,1,14,82,62,53,89
13628,10.0,40,15,59,35,34,14,74,10,85,81
13629,10.0,70,90,34,89,68,84,91,39,44,92
13630,10.0,50,12,84,74,47,69,62,25,53,31
13631,10.0,13,69,71,39,42,25,34,20,25,48
13632,10.0,21,92,81,86,28,70,19,87,58,73
13633,10.0,37,67,2,75,24,50,63,75,5,40
13634,10.0,97,75,31,5,31,14,18,45,23,36
13635,10.0,47,47,85,11,38,34,59,32,98,60
13636,10.0,40,28,54,33,14,61,59,12,93,12
13637,10.0,57,80,73,61,94,52,54,96,51,8
13638,10.0,37,95,24,44,41,81,92,43,7,34
13639,10.0,67,68,41,82,9,54,75,58,45,74
13640,10.0,20,97,94,10,5,64,59,38,54,29
13641,10.0,35,94,34,71,18,93,49,28,41,39
13642,10.0,3,22,32,45,98,3,79,37,82,81
13643,10.0,51,51,81,12,46,12,30,18,67,27
13644,10.0,36,10,60,54,90,18,45,69,47,77
13645,10.0,59,41,87,64,25,63,87,33,68,30
13646,10.0,22,21,41,83,52,24,23,39,35,81
13647,10.0,85,5,90,46,49,54,59,78,69,32
13648,10.0,74,51,84,7,25,71,91,23,66,76
13649,10.0,84,32,97,2,86,88,68,63,78,73
13650,10.0,88,78,26,89,23,39,84,43,63,33
13651,10.0,91,44,76,24,82,21,1,71,1,60
13652,10.0,84,68,49,33,13,8,64,86,27,69
13653,10.0,11,67,24,30,97,93,36,54,50,22
13654,10.0,80,55,14,49,42,90,30,55,46,12
13655,10.0,93,27,40,74,60,89,23,4,76,78
13656,10.0,3,54,39,26,54,24,3,10,64,2
13657,10.0,58,21,92,75,66,54,95,53,30,62
13658,10.0,75,57,76,74,57,18,84,88,51,60
13659,10.0,47,86,24,63,79,32,57,85,44,16
13660,10.0,93,45,27,97,26,13,56,39,75,85
13661,10.0,44,35,14,71,5,77,31,86,75,10
13662,10.0,9,74,13,6,62,31,54,97,4,5
13663,10.0,14,2,83,45,35,23,44,51,38,16
13664,10.0,53,28,63,15,43,62,88,80,21,75
13665,10.0,11,79,35,88,34,10,14,42,7,11
13666,10.0,21,33,32,91,49,16,5,53,33,76
13667,10.0,9,80,11,80,66,25,50,71,91,1
13668,10.0,10,10,30,81,57,87,98,75,53,2
13669,10.0,8,62,15,96,18,39,24,87,5,12
13670,10.0,73,53,28,58,23,80,14,23,12,60
13671,10.0,73,91,16,24,74,53,2,8,29,52
13672,10.0,87,22,73,96,62,4,31,78,21,86
13673,10.0,3,65,66,20,93,90,92,32,51,25
13674,10.0,81,63,9,54,33,75,60,31,1,42
13675,10.0,29,37,28,3,7,38,27,19,72,85
13676,10.0,94,85,8,55,91,17,51,26,9,88
13677,10.0,27,72,53,6,52,53,95,87,44,48
13678,10.0,5,79,90,7,24,97,25,86,63,12
13679,10.0,8,62,31,98,11,10,49,23,95,21
13680,10.0,36,95,9,7,96,18,51,30,39,9
13681,10.0,87,98,24,97,50,21,88,17,88,81
13682,10.0,91,85,53,25,95,79,96,82,9,9
13683,10.0,49,80,72,2,97,95,93,92,3,29
13684,10.0,85,78,25,84,90,78,29,51,95,18
13685,10.0,30,94,58,8,83,21,59,12,31,38
13686,10.0,79,25,96,4,94,87,62,29,88,24
13687,10.0,37,17,31,65,31,21,56,70,20,24
13688,10.0,69,3,85,30,90,25,52,23,81,91
13689,10.0,94,24,31,38,34,45,19,28,80,67
13690,10.0,67,47,77,60,94,30,50,87,70,33
13691,10.0,12,97,91,67,51,6,14,58,14,93
13692,10.0,56,93,19,18,59,85,93,86,18,90
13693,10.0,94,50,81,52,5,87,17,50,71,2
13694,10.0,26,31,38,94,90,3,23,28,20,92
13695,10.0,85,68,63,19,63,73,29,15,36,73
13696,10.0,53,65,83,29,44,97,67,31,82,82
13697,10.0,47,47,45,24,86,6,19,74,98,2
13698,10.0,26,28,84,90,33,57,42,46,21,48
13699,10.0,47,22,54,35,40,14,55,34,46,87
13700,10.0,58,7,74,6,80,26,85,81,39,82
13701,10.0,76,64,79,86,11,93,25,30,70,87
13702,10.0,51,73,63,70,2,27,8,20,49,70
13703,10.0,31,28,44,45,9,14,29,2,27,49
13704,10.0,85,12,3,42,78,36,56,44,89,24
13705,10.0,61,55,73,56,43,91,85,71,75,78
13706,10.0,85,40,61,76,27,89,23,19,55,74
13707,10.0,34,10,31,59,25,33,30,86,72,43
13708,10.0,95,18,7,94,23,24,33,27,40,43
13709,10.0,77,39,73,18,90,13,81,95,37,6
13710,10.0,10,16,93,75,26,62,1,14,73,69
13711,10.0,33,55,4,82,66,20,82,5,33,43
13712,10.0,79,82,25,62,79,92,34,71,39,45
13713,10.0,36,41,90,94,52,67,26,38,46,34
13714,10.0,43,55,49,44,73,55,60,72,8,39
13715,10.0,57,95,20,65,71,74,23,77,35,83
13716,10.0,38,8,16,66,93,45,64,8,6,29
13717,10.0,30,47,29,84,12,11,48,28,77,50
13718,10.0,61,53,45,29,46,77,3,21,11,48
13719,10.0,90,6,86,60,84,81,75,40,15,66
13720,10.0,79,87,52,18,59,47,58,4,67,6
13721,10.0,32,38,38,67,39,37,86,18,87,15
13722,10.0,21,34,41,15,86,51,60,8,56,12
13723,10.0,20,17,1,87,36,32,58,15,78,70
13724,10.0,62,65,74,56,17,72,29,45,14,57
13725,10.0,51,15,80,76,46,10,57,43,80,63
13726,10.0,7,8,47,1,30,61,90,94,3,66
13727,10.0,25,36,69,38,49,93,35,22,10,55
13728,10.0,2,49,47,85,15,15,35,59,11,92
13729,10.0,20,83,60,24,46,31,22,76,87,10
13730,10.0,28,55,73,15,32,38,10,5,41,74
13731,10.0,75,49,1,13,30,49,36,68,28,14
13732,10.0,43,71,66,32,44,69,46,11,68,41
13733,10.0,3,18,73,71,90,21,72,26,38,86
13734,10.0,30,23,83,94,76,9,40,78,93,82
13735,10.0,33,66,38,25,42,78,61,15,10,27
13736,10.0,38,34,31,70,90,29,54,53,47,6
13737,10.0,75,43,24,7,1,53,81,98,64,95
13738,10.0,36,14,13,95,72,25,46,92,27,92
13739,10.0,73,83,58,32,96,45,55,6,62,41
13740,10.0,70,47,79,14,8,77,33,19,3,94
13741,10.0,57,3,26,3,48,12,89,5,95,39
13742,10.0,56,34,11,1,5,49,23,55,76,46
13743,10.0,80,51,1,43,71,73,54,3,16,66
13744,10.0,26,55,38,89,58,82,87,53,12,54
13745,10.0,97,45,69,16,54,59,72,13,96,19
13746,10.0,53,35,80,85,12,66,51,4,89,59
13747,10.0,52,40,44,84,52,21,62,15,90,31
13748,10.0,21,12,71,31,94,71,67,53,28,79
13749,10.0,50,63,16,61,23,65,10,55,70,64
13750,10.0,69,93,3,86,65,93,11,32,28,86
13751,10.0,10,29,6,91,88,96,31,70,65,91
13752,10.0,65,61,28,17,52,35,48,41,90,80
13753,10.0,82,47,77,23,64,61,26,9,82,69
13754,10.0,73,8,28,85,20,28,19,8,2,89
13755,10.0,89,31,91,20,34,91,84,49,91,77
13756,10.0,94,6,5,91,98,82,83,35,73,65
13757,10.0,38,27,70,35,86,5,1,95,38,59
13758,10.0,21,54,3,88,47,34,35,55,14,71
13759,10.0,4,28,2,94,98,96,52,60,76,20
13760,10.0,2,82,66,13,95,93,92,77,29,34
13761,10.0,32,1,51,22,43,86,82,35,49,48
13762,10.0,9,20,9,69,18,95,96,74,52,1
13763,10.0,1,18,65,45,21,24,4,34,11,92
13764,10.0,84,18,32,67,46,34,91,82,40,11
13765,10.0,28,47,58,52,26,23,8,91,9,46
13766,10.0,2,60,13,58,42,61,79,82,96,44
13767,10.0,83,81,4,95,49,41,35,76,75,73
13768,10.0,84,27,66,88,87,27,14,39,95,34
13769,10.0,75,90,8,55,39,38,36,67,83,40
13770,10.0,93,38,87,8,19,63,73,78,95,37
13771,10.0,33,50,5,93,13,47,2,38,60,75
13772,10.0,2,18,8,17,18,11,76,67,15,20
13773,10.0,83,76,34,44,18,29,25,5,82,41
13774,10.0,29,86,88,29,1,54,61,19,96,61
13775,10.0,83,73,74,20,12,37,98,30,65,78
13776,10.0,78,44,91,33,59,40,60,57,74,63
13777,10.0,96,5,75,5,80,46,11,53,30,70
13778,10.0,25,19,41,42,8,49,39,80,7,11
13779,10.0,12,14,31,2,36,75,68,2,56,21
13780,10.0,13,80,1,42,30,17,25,88,54,78
13781,10.0,98,1,47,91,29,40,69,1,54,46
13782,10.0,40,91,39,9,86,23,30,67,97,23
13783,10.0,44,60,55,8,10,54,34,28,74,35
13784,10.0,90,43,34,63,50,74,22,85,29,13
13785,10.0,88,78,57,57,34,98,33,77,90,44
13786,10.0,57,58,13,96,88,48,2,15,10,70
13787,10.0,47,83,50,10,44,71,35,5,61,25
13788,10.0,71,35,6,19,15,29,50,4,76,8
13789,10.0,7,17,31,14,44,3,67,55,49,13
13790,10.0,85,5,97,43,40,12,24,43,21,43
13791,10.0,98,91,66,90,27,4,14,43,79,6
13792,10.0,85,78,57,37,58,10,32,37,82,25
13793,10.0,5,76,19,61,17,19,6,34,59,86
13794,10.0,5,90,83,52,66,11,20,96,44,32
13795,10.0,8,15,90,49,83,3,97,23,3,3
13796,10.0,85,80,61,80,68,17,42,68,95,62
13797,10.0,8,53,63,82,52,85,48,23,53,30
13798,10.0,61,38,65,28,8,60,47,52,97,97
13799,10.0,20,17,2,75,2,82,77,95,14,52
13800,10.0,93,92,20,41,58,93,64,26,65,56
13801,10.0,23,28,26,73,36,24,6,55,29,38
13802,10.0,89,37,33,40,68,15,95,16,64,52
13803,10.0,5,20,44,82,74,28,92,95,90,7
13804,10.0,45,48,25,58,37,82,98,5,62,54
13805,10.0,58,95,77,62,64,21,72,51,3,86
13806,10.0,91,13,82,97,90,70,52,32,59,81
13807,10.0,82,36,70,59,20,90,97,43,22,30
13808,10.0,22,38,27,58,18,52,57,66,89,10
13809,10.0,85,5,32,23,45,95,98,12,51,36
13810,10.0,52,82,15,69,77,25,29,55,40,3
13811,10.0,54,50,2,14,9,69,65,73,15,34
13812,10.0,92,65,60,42,49,14,42,19,7,18
13813,10.0,74,42,31,1,53,59,1,78,85,68
13814,10.0,60,17,10,54,66,23,95,87,92,8
13815,10.0,77,3,54,75,2,52,49,10,35,77
13816,10.0,59,24,46,66,34,48,29,5,69,53
13817,10.0,87,28,19,29,3,37,94,13,3,61
13818,10.0,20,16,56,2,83,13,29,83,37,45
13819,10.0,73,72,45,56,86,54,77,6,43,61
13820,10.0,92,61,36,32,96,59,68,79,28,83
13821,10.0,58,14,12,58,91,96,44,69,79,8
13822,10.0,36,97,88,10,91,56,56,79,20,53
13823,10.0,94,35,50,32,72,5,86,76,51,95
13824,10.0,42,50,93,92,58,89,87,96,73,54
13825,10.0,82,51,4,86,1,83,66,52,83,35
13826,10.0,96,26,49,94,44,24,85,77,10,28
13827,10.0,11,66,83,53,59,14,6,1,84,7
13828,10.0,80,98,46,65,86,83,79,30,75,4
13829,10.0,46,21,61,32,18,94,46,87,41,79
13830,10.0,43,52,85,16,49,59,13,92,61,78
13831,10.0,31,89,83,93,86,87,18,1,12,79
13832,10.0,36,51,9,18,5,58,6,30,57,59
13833,10.0,5,26,96,16,7,7,19,44,63,10
13834,10.0,28,34,8,31,66,52,61,9,50,22
13835,10.0,4,5,69,54,90,55,35,92,4,27
13836,10.0,30,90,64,97,47,58,6,5,12,65
13837,10.0,7,87,19,16,66,45,18,49,11,41
13838,10.0,39,66,40,23,71,42,26,34,40,28
13839,10.0,3,88,4,75,7,78,95,34,45,91
13840,10.0,45,30,9,2,48,4,84,94,9,42
13841,10.0,62,25,25,78,67,30,75,38,89,79
13842,10.0,15,40,13,4,34,57,76,16,56,47
13843,10.0,38,15,26,20,49,46,37,47,89,6
13844,10.0,6,70,42,85,68,60,62,23,40,52
13845,10.0,21,43,20,5,86,13,56,18,39,17
13846,10.0,61,5,57,59,45,42,85,59,93,89
13847,10.0,68,36,4,21,98,90,38,69,42,19
13848,10.0,9,93,72,89,35,86,3,27,77,14
13849,10.0,81,22,33,19,59,74,91,48,74,62
13850,10.0,7,81,31,28,92,78,62,64,64,79
13851,10.0,49,53,5,92,59,1,30,90,84,66
13852,10.0,17,60,22,62,7,64,25,36,19,61
13853,10.0,2,88,77,21,73,6,66,11,54,60
13854,10.0,20,33,40,76,63,77,17,72,79,74
13855,10.0,81,82,14,18,26,76,66,61,42,80
13856,10.0,38,10,49,35,69,4,45,31,13,63
13857,10.0,13,26,56,12,43,98,13,89,19,97
13858,10.0,45,67,81,34,56,52,78,51,35,1
13859,10.0,13,95,74,65,12,34,30,7,48,10
13860,10.0,62,26,35,70,29,22,76,67,29,66
13861,10.0,85,81,3,24,9,33,41,53,3,38
13862,10.0,82,75,27,8,57,14,74,85,7,3
13863,10.0,48,37,75,24,1,33,10,80,94,76
13864,10.0,77,40,78,75,22,2,70,35,27,96
13865,10.0,17,88,16,16,73,90,71,75,84,94
13866,10.0,58,12,19,91,30,74,21,34,88,75
13867,10.0,73,60,35,75,58,75,59,55,75,86
13868,10.0,4,37,20,46,85,39,95,88,42,67
13869,10.0,20,14,20,21,87,61,79,1,71,37
13870,10.0,97,76,80,76,70,29,4,18,98,69
13871,10.0,87,34,20,22,95,44,39,1,70,92
13872,10.0,27,12,59,10,84,80,9,14,25,66
13873,10.0,48,68,29,27,95,94,26,6,12,82
13874,10.0,58,91,96,82,80,62,48,61,79,19
13875,10.0,22,51,8,40,39,49,2,56,18,44
13876,10.0,69,53,88,80,34,71,62,81,1,8
13877,10.0,4,55,83,17,62,42,93,76,63,52
13878,10.0,68,3,3,50,11,54,43,54,38,3
13879,10.0,50,1,85,73,4,73,27,95,59,82
13880,10.0,35,52,30,96,54,70,36,34,86,92
13881,10.0,40,98,75,30,14,69,17,58,49,45
13882,10.0,7,25,46,82,6,86,35,22,15,94
13883,10.0,96,14,41,64,46,50,37,60,86,46
13884,10.0,41,18,74,13,21,87,30,51,52,93
13885,10.0,7,38,47,12,4,79,90,12,49,13
13886,10.0,81,87,91,47,70,73,19,62,89,46
13887,10.0,41,95,48,67,21,32,34,83,42,47
13888,10.0,46,80,4,56,4,21,92,28,7,25
13889,10.0,30,33,17,47,58,3,2,92,46,56
13890,10.0,37,58,71,55,10,75,41,17,37,98
13891,10.0,95,25,97,78,90,62,94,54,80,59
13892,10.0,30,70,26,22,14,9,83,67,60,33
13893,10.0,87,66,16,23,39,1,57,61,41,11
13894,10.0,28,10,41,35,53,23,64,51,38,16
13895,10.0,95,90,22,30,1,9,69,45,59,44
13896,10.0,96,91,98,35,66,31,21,30,50,64
13897,10.0,10,95,6,68,88,2,59,22,70,43
13898,10.0,17,58,61,7,81,72,74,79,4,35
13899,10.0,59,76,42,5,54,22,54,81,28,22
13900,10.0,74,28,14,2,69,88,40,32,16,90
13901,10.0,50,2,43,13,52,76,93,56,69,95
13902,10.0,4,33,73,4,94,58,87,74,60,91
13903,10.0,66,91,30,97,5,37,59,54,36,68
13904,10.0,2,28,24,5,80,23,65,79,52,55
13905,10.0,31,55,66,73,41,8,21,34,32,59
13906,10.0,66,27,76,62,28,25,27,23,71,31
13907,10.0,61,30,48,74,48,35,66,56,35,3
13908,10.0,53,26,6,45,80,55,64,70,92,89
13909,10.0,80,82,8,73,62,24,8,14,53,49
13910,10.0,31,12,95,4,31,3,88,58,90,65
13911,10.0,30,33,5,5,14,69,80,7,96,84
13912,10.0,39,16,69,90,44,76,31,2,54,72
13913,10.0,69,98,39,9,18,11,70,25,28,8
13914,10.0,96,40,19,67,59,76,2,66,33,57
13915,10.0,59,11,29,20,66,26,73,24,94,86
13916,10.0,27,37,65,16,46,23,19,77,67,34
13917,10.0,6,70,90,97,30,66,38,21,57,83
13918,10.0,93,96,20,58,37,27,60,12,55,5
13919,10.0,44,6,42,31,54,3,59,34,34,57
13920,10.0,18,17,84,92,27,32,86,21,41,59
13921,10.0,12,72,23,50,44,41,48,22,94,64
13922,10.0,15,40,5,81,17,27,48,77,44,27
13923,10.0,91,32,90,9,98,35,3,4,27,69
13924,10.0,39,48,67,23,28,69,43,60,59,86
13925,10.0,55,8,60,11,45,64,67,3,87,51
13926,10.0,51,51,72,40,49,80,17,56,30,36
13927,10.0,70,96,37,44,94,96,10,54,68,38
13928,10.0,15,72,17,50,88,10,9,90,90,14
13929,10.0,95,8,15,42,2,30,67,63,17,40
13930,10.0,23,89,12,31,29,10,56,37,66,59
13931,10.0,84,97,40,9,59,56,29,31,71,43
13932,10.0,84,93,18,23,58,14,52,73,55,25
13933,10.0,15,6,37,14,10,72,27,30,65,94
13934,10.0,76,6,1,27,46,9,66,44,28,18
13935,10.0,7,78,61,90,13,22,97,61,53,25
13936,10.0,36,17,41,34,4,8,1,5,11,48
13937,10.0,21,20,30,46,89,43,52,70,55,47
13938,10.0,66,53,27,2,87,72,56,32,18,27
13939,10.0,26,28,5,4,33,36,15,96,79,38
13940,10.0,2,22,51,37,94,65,94,81,79,71
13941,10.0,93,6,41,34,41,55,49,65,75,1
13942,10.0,58,64,90,18,75,33,41,95,43,42
13943,10.0,95,38,40,14,50,12,93,66,32,23
13944,10.0,6,69,57,4,28,58,24,79,40,63
13945,10.0,65,85,48,75,82,62,51,68,8,83
13946,10.0,12,45,11,44,55,83,13,11,55,58
13947,10.0,35,72,59,96,28,71,88,90,48,98
13948,10.0,34,8,9,94,3,89,8,33,54,52
13949,10.0,61,16,70,20,38,6,40,63,88,68
13950,10.0,58,28,26,34,86,13,32,16,33,16
13951,10.0,20,43,69,24,75,80,72,88,13,98
13952,10.0,79,64,47,35,23,23,54,89,9,80
13953,10.0,45,69,96,39,26,88,73,52,7,2
13954,10.0,81,81,67,81,51,6,70,68,83,35
13955,10.0,68,52,41,90,83,13,54,80,49,76
13956,10.0,91,80,74,39,84,53,62,3,62,35
13957,10.0,65,87,48,47,86,98,22,64,77,86
13958,10.0,21,74,35,1,16,75,67,21,35,67
13959,10.0,21,72,20,96,96,23,89,94,41,79
13960,10.0,88,76,54,20,80,3,84,35,97,21
13961,10.0,13,21,53,1,1,30,98,35,45,5
13962,10.0,67,87,86,28,11,81,27,75,44,26
13963,10.0,96,19,53,38,81,93,37,10,67,70
13964,10.0,41,84,95,16,41,83,8,91,82,39
13965,10.0,37,56,75,98,83,39,19,64,47,97
13966,10.0,78,93,49,9,69,66,67,7,6,15
13967,10.0,39,54,31,45,22,41,75,12,59,96
13968,10.0,12,71,74,16,62,70,67,32,86,13
13969,10.0,22,84,7,20,92,89,80,25,8,81
13970,10.0,66,74,32,55,70,40,51,28,39,14
13971,10.0,26,70,23,57,5,41,25,68,96,21
13972,10.0,11,90,90,95,86,69,60,81,69,58
13973,10.0,11,75,87,1,97,49,17,40,70,52
13974,10.0,31,6,88,47,89,47,53,1,86,76
13975,10.0,49,28,89,40,58,30,80,31,96,88
13976,10.0,8,25,98,69,10,51,65,71,88,8
13977,10.0,73,5,17,17,13,89,15,65,59,11
13978,10.0,57,79,72,23,15,46,17,93,68,86
13979,10.0,28,83,17,57,94,80,66,86,38,21
13980,10.0,41,46,73,63,48,5,12,97,45,95
13981,10.0,15,44,93,98,5,27,56,80,94,62
13982,10.0,51,35,4,2,54,98,47,23,55,29
13983,10.0,56,7,30,65,22,65,44,15,12,75
13984,10.0,11,2,81,51,79,14,27,42,23,16
13985,10.0,2,4,82,39,60,37,5,63,90,21
13986,10.0,40,33,30,82,7,84,47,81,1,92
13987,10.0,59,41,70,84,36,36,18,13,68,2
13988,10.0,93,15,79,83,98,78,25,92,71,62
13989,10.0,2,46,35,30,59,55,75,37,46,95
13990,10.0,53,27,11,77,23,36,71,10,26,6
13991,10.0,49,55,4,18,60,29,40,83,84,39
13992,10.0,44,13,33,12,49,85,51,75,42,34
13993,10.0,24,39,53,56,53,3,82,96,21,24
13994,10.0,89,70,58,93,17,89,23,87,89,57
13995,10.0,36,52,41,32,27,85,18,37,87,89
13996,10.0,30,87,84,77,55,1,34,55,12,1
13997,10.0,26,40,14,79,31,18,43,27,69,98
13998,10.0,49,75,13,61,52,46,11,1,53,5
13999,10.0,48,13,50,5,84,4,4,53,82,8
14000,10.0,3,73,74,20,14,74,88,90,44,17
14001,10.0,8,85,18,92,5,21,70,12,88,76
14002,10.0,78,60,91,65,63,22,8,98,40,75
14003,10.0,59,57,29,28,1,11,63,92,11,5
14004,10.0,53,37,15,41,83,4,2,82,97,53
14005,10.0,31,4,43,96,78,77,69,58,89,98
14006,10.0,73,85,66,71,5,15,67,17,55,11
14007,10.0,87,35,30,39,83,10,28,72,57,14
14008,10.0,18,94,72,80,51,71,15,14,42,90
14009,10.0,8,95,61,25,16,38,91,44,89,49
14010,10.0,2,96,35,25,20,97,47,98,31,41
14011,10.0,17,1,14,63,48,12,21,26,26,90
14012,10.0,85,46,96,64,57,23,63,84,19,29
14013,10.0,55,54,90,31,89,60,36,64,82,87
14014,10.0,60,56,11,89,76,30,14,69,73,74
14015,10.0,86,96,20,81,65,94,88,34,10,22
14016,10.0,49,98,8,37,83,77,18,64,10,52
14017,10.0,83,46,76,5,36,7,40,82,10,89
14018,10.0,3,28,81,5,75,61,6,47,47,52
14019,10.0,15,55,6,17,56,2,43,51,84,25
14020,10.0,91,5,72,58,25,6,80,51,82,8
14021,10.0,29,58,86,54,30,21,43,73,80,13
14022,10.0,74,26,19,82,43,89,34,67,6,54
14023,10.0,14,18,23,9,28,68,78,66,29,66
14024,10.0,62,98,98,91,90,79,15,49,16,60
14025,10.0,91,18,26,41,37,55,71,45,57,43
14026,10.0,62,39,79,10,6,61,82,30,13,67
14027,10.0,21,29,35,3,92,84,68,30,5,8
14028,10.0,72,70,11,65,74,26,75,67,40,12
14029,10.0,85,53,26,46,67,23,58,88,33,63
14030,10.0,59,14,68,25,38,51,81,84,70,61
14031,10.0,54,94,20,11,63,56,88,26,78,15
14032,10.0,15,34,43,57,98,74,9,28,77,78
14033,10.0,88,78,33,83,21,5,42,19,72,31
14034,10.0,61,8,59,20,20,14,55,39,59,18
14035,10.0,47,70,61,1,71,40,2,33,60,17
14036,10.0,9,89,89,96,87,87,6,57,84,70
14037,10.0,31,43,42,77,38,51,3,89,18,48
14038,10.0,40,19,2,71,23,93,94,44,87,41
14039,10.0,86,90,57,87,43,6,53,65,61,29
14040,10.0,1,33,77,36,10,27,39,61,84,98
14041,10.0,49,35,6,41,59,52,91,19,97,87
14042,10.0,18,90,32,57,98,24,89,29,11,51
14043,10.0,53,62,7,46,15,34,48,83,97,69
14044,10.0,22,40,87,54,85,43,78,1,55,87
14045,10.0,29,27,7,62,36,23,19,4,72,22
14046,10.0,17,12,73,5,77,35,74,37,77,82
14047,10.0,90,68,9,82,61,34,22,48,61,88
14048,10.0,65,89,81,71,34,32,38,65,83,94
14049,10.0,96,86,41,6,82,31,95,85,5,8
14050,10.0,24,5,68,83,21,3,45,78,31,86
14051,10.0,72,39,88,74,37,81,49,45,62,32
14052,10.0,7,7,86,42,84,77,67,42,22,57
14053,10.0,70,73,51,6,44,44,56,96,6,24
14054,10.0,53,33,3,8,13,91,22,7,47,92
14055,10.0,86,97,89,14,87,50,59,48,63,45
14056,10.0,91,49,56,84,71,69,58,54,6,24
14057,10.0,33,25,41,78,79,66,23,43,76,74
14058,10.0,77,67,1,53,72,66,59,47,14,47
14059,10.0,88,13,50,74,82,57,75,2,26,87
14060,10.0,61,37,70,84,2,79,57,45,69,18
14061,10.0,13,8,89,49,82,68,29,67,4,20
14062,10.0,23,84,23,17,54,56,28,7,15,33
14063,10.0,27,49,28,18,48,30,46,34,73,64
14064,10.0,29,40,38,77,49,31,41,47,7,50
14065,10.0,39,14,47,43,69,1,84,81,57,65
14066,10.0,11,91,54,13,72,28,46,89,48,17
14067,10.0,15,77,47,93,59,67,10,76,33,39
14068,10.0,30,41,37,49,12,59,70,62,24,50
14069,10.0,55,68,43,3,1,80,57,12,65,73
14070,10.0,37,25,46,31,24,3,76,75,92,72
14071,10.0,91,22,2,47,47,3,34,64,51,82
14072,10.0,55,21,91,88,20,25,89,23,51,90
14073,10.0,48,10,13,35,33,13,53,55,13,81
14074,10.0,97,17,42,52,83,94,97,3,59,3
14075,10.0,61,81,90,55,8,96,20,27,7,20
14076,10.0,88,25,18,96,61,39,93,11,63,57
14077,10.0,91,66,46,3,47,68,94,35,84,71
14078,10.0,26,62,95,58,13,89,95,3,97,14
14079,10.0,4,66,33,67,49,8,40,54,56,22
14080,10.0,44,81,21,89,5,44,46,41,67,35
14081,10.0,90,87,38,38,50,6,81,96,30,97
14082,10.0,37,79,57,38,7,67,15,23,41,42
14083,10.0,54,87,98,51,5,48,23,91,93,79
14084,10.0,77,92,9,2,91,95,30,31,1,20
14085,10.0,11,80,86,7,16,50,25,14,8,59
14086,10.0,62,52,12,75,58,15,16,78,73,59
14087,10.0,22,48,68,78,91,57,23,78,53,93
14088,10.0,6,42,98,28,11,85,98,73,70,3
14089,10.0,62,76,25,26,36,11,69,69,41,97
14090,10.0,94,33,32,62,59,9,74,67,59,10
14091,10.0,73,31,36,34,60,53,82,54,38,80
14092,10.0,47,75,27,72,18,98,40,75,78,54
14093,10.0,68,45,65,63,59,57,46,95,59,16
14094,10.0,53,33,13,9,89,84,72,15,38,85
14095,10.0,86,74,78,64,98,30,2,21,66,83
14096,10.0,23,51,56,88,33,44,67,50,48,98
14097,10.0,39,54,27,89,75,86,4,67,16,16
14098,10.0,35,59,19,96,80,4,85,88,48,57
14099,10.0,98,29,15,13,75,34,17,37,10,59
14100,10.0,73,9,73,15,1,44,31,27,37,60
14101,10.0,11,4,2,21,49,62,47,97,43,15
14102,10.0,9,94,39,75,30,90,40,3,66,97
14103,10.0,14,96,87,43,26,28,54,31,50,38
14104,10.0,19,87,98,19,48,14,9,23,56,37
14105,10.0,23,34,72,42,78,34,91,23,12,85
14106,10.0,15,37,48,3,37,23,15,70,88,49
14107,10.0,18,3,44,44,8,44,92,48,33,36
14108,10.0,67,4,48,16,81,48,51,68,42,83
14109,10.0,68,13,52,88,23,67,98,86,57,59
14110,10.0,31,95,68,45,16,79,48,5,2,26
14111,10.0,84,28,3,54,2,75,95,16,93,50
